state,state_code,date,cases,deaths
Idaho,ID,2020-06-22,4256,89
Idaho,ID,2020-06-23,4254,89
Idaho,ID,2020-06-24,4402,89
Idaho,ID,2020-06-25,4865,90
Idaho,ID,2020-06-26,4865,90
Idaho,ID,2020-06-27,5322,91
Idaho,ID,2020-06-28,5322,91
Idaho,ID,2020-06-29,5752,91
Idaho,ID,2020-06-30,6117,92
Idaho,ID,2020-07-01,6370,92
Idaho,ID,2020-07-02,6593,92
Idaho,ID,2020-07-03,6994,93
Idaho,ID,2020-07-04,7370,93
Idaho,ID,2020-07-05,7733,93
Idaho,ID,2020-07-06,8052,94
Idaho,ID,2020-07-07,8539,94
Idaho,ID,2020-07-08,8969,98
Idaho,ID,2020-07-09,9429,100
Idaho,ID,2020-07-10,9929,101
Idaho,ID,2020-07-11,10506,102
Idaho,ID,2020-07-12,10903,102
Idaho,ID,2020-07-13,11404,102
Idaho,ID,2020-07-14,11720,103
Idaho,ID,2020-07-15,12449,110
Idaho,ID,2020-07-16,13134,114
Idaho,ID,2020-07-17,13753,118
Idaho,ID,2020-07-18,14303,119
Idaho,ID,2020-07-19,14874,119
Idaho,ID,2020-07-20,15268,122
Idaho,ID,2020-07-21,15823,126
Idaho,ID,2020-07-22,16322,135
Idaho,ID,2020-07-23,16737,138
Idaho,ID,2020-07-24,17265,144
Idaho,ID,2020-07-25,17826,146
Idaho,ID,2020-07-26,18178,146
Idaho,ID,2020-07-27,18692,152
Idaho,ID,2020-07-28,19220,160
Idaho,ID,2020-07-29,19674,173
Idaho,ID,2020-07-30,20242,177
Idaho,ID,2020-07-31,20716,188
Idaho,ID,2020-08-01,21110,197
Idaho,ID,2020-08-02,21110,197
Idaho,ID,2020-08-03,21670,200
Idaho,ID,2020-08-04,22236,210
Idaho,ID,2020-08-05,22708,217
Idaho,ID,2020-08-06,23401,223
Idaho,ID,2020-08-07,23925,229
Idaho,ID,2020-08-08,24497,235
Idaho,ID,2020-08-09,24675,237
Idaho,ID,2020-08-10,25104,239
Idaho,ID,2020-08-11,25598,246
Idaho,ID,2020-08-12,26134,246
Idaho,ID,2020-08-13,26629,251
Idaho,ID,2020-08-14,27171,265
Idaho,ID,2020-08-15,27475,269
Idaho,ID,2020-08-16,27656,269
Idaho,ID,2020-08-17,27937,273
Idaho,ID,2020-08-18,28321,282
Idaho,ID,2020-08-19,28680,289
Idaho,ID,2020-08-20,29110,296
Idaho,ID,2020-08-21,29364,305
Idaho,ID,2020-08-22,29659,306
Idaho,ID,2020-08-23,29845,307
Idaho,ID,2020-08-24,30057,314
Idaho,ID,2020-08-25,30465,326
Idaho,ID,2020-08-26,30771,337
Idaho,ID,2020-08-27,31113,343
Idaho,ID,2020-08-28,31376,353
Idaho,ID,2020-08-29,31668,358
Idaho,ID,2020-08-30,31858,359
Idaho,ID,2020-08-31,32081,361
Idaho,ID,2020-09-01,32353,367
Idaho,ID,2020-09-02,32664,372
Idaho,ID,2020-09-03,32927,372
Idaho,ID,2020-09-04,33193,382
Idaho,ID,2020-09-05,33474,384
Idaho,ID,2020-09-06,33664,385
Idaho,ID,2020-09-07,33738,385
Idaho,ID,2020-09-08,33978,389
Idaho,ID,2020-09-09,34300,407
Idaho,ID,2020-09-10,34617,407
Idaho,ID,2020-09-11,34950,412
Idaho,ID,2020-09-12,35167,415
Idaho,ID,2020-09-13,35279,415
Idaho,ID,2020-09-14,35532,419
Idaho,ID,2020-09-15,35810,423
Idaho,ID,2020-09-16,36093,429
Idaho,ID,2020-09-17,36489,434
Idaho,ID,2020-09-18,36959,438
Idaho,ID,2020-09-19,37247,441
Idaho,ID,2020-09-20,37491,443
Idaho,ID,2020-09-21,37901,447
Idaho,ID,2020-09-22,38347,451
Idaho,ID,2020-09-23,38743,454
Idaho,ID,2020-09-24,39234,457
Idaho,ID,2020-09-25,39757,458
Idaho,ID,2020-09-26,40296,460
Idaho,ID,2020-09-27,40501,460
Idaho,ID,2020-09-28,40923,460
Idaho,ID,2020-09-29,41434,464
Idaho,ID,2020-09-30,42048,469
Idaho,ID,2020-10-01,42561,472
Idaho,ID,2020-10-02,43238,474
Idaho,ID,2020-10-03,43702,480
Idaho,ID,2020-10-04,43964,482
Idaho,ID,2020-10-05,44422,487
Idaho,ID,2020-10-06,45082,492
Idaho,ID,2020-10-07,45753,500
Idaho,ID,2020-10-08,46426,503
Idaho,ID,2020-10-09,47088,506
Idaho,ID,2020-10-10,47701,507
Idaho,ID,2020-10-11,48066,507
Idaho,ID,2020-10-12,48663,510
Idaho,ID,2020-10-13,49247,512
Idaho,ID,2020-10-14,49892,516
Idaho,ID,2020-10-15,50610,517
Idaho,ID,2020-10-16,51704,523
Idaho,ID,2020-10-17,52582,529
Idaho,ID,2020-10-18,53092,528
Idaho,ID,2020-10-19,53790,531
Idaho,ID,2020-10-20,54663,535
Idaho,ID,2020-10-21,55650,546
Idaho,ID,2020-10-22,56600,553
Idaho,ID,2020-10-23,57673,562
Idaho,ID,2020-10-24,58694,572
Idaho,ID,2020-10-25,59344,573
Idaho,ID,2020-10-26,60041,580
Idaho,ID,2020-10-27,60923,585
Idaho,ID,2020-10-28,61785,599
Idaho,ID,2020-10-29,62746,615
Idaho,ID,2020-10-30,63810,626
Idaho,ID,2020-10-31,64608,629
Idaho,ID,2020-11-01,65088,630
Idaho,ID,2020-11-02,65845,632
Idaho,ID,2020-11-03,67024,647
Idaho,ID,2020-11-04,68314,664
Idaho,ID,2020-11-05,69579,671
Idaho,ID,2020-11-06,70909,679
Idaho,ID,2020-11-07,72312,683
Idaho,ID,2020-11-08,72961,686
Idaho,ID,2020-11-09,74227,698
Idaho,ID,2020-11-10,75428,714
Idaho,ID,2020-11-11,77121,733
Idaho,ID,2020-11-12,78279,749
Idaho,ID,2020-11-13,79798,752
Idaho,ID,2020-11-14,81317,759
Idaho,ID,2020-11-15,82245,759
Idaho,ID,2020-11-16,83344,763
Idaho,ID,2020-11-17,85125,798
Idaho,ID,2020-11-18,86435,812
Idaho,ID,2020-11-19,87978,835
Idaho,ID,2020-11-20,89764,845
Idaho,ID,2020-11-21,90834,847
Idaho,ID,2020-11-22,91653,849
Idaho,ID,2020-11-23,93090,866
Idaho,ID,2020-11-24,94730,874
Idaho,ID,2020-11-25,96503,895
Idaho,ID,2020-11-26,96503,895
Idaho,ID,2020-11-27,98500,909
Idaho,ID,2020-11-28,99660,913
Idaho,ID,2020-11-29,100484,920
Idaho,ID,2020-11-30,101698,929
Idaho,ID,2020-12-01,103305,960
Idaho,ID,2020-12-02,104734,991
Idaho,ID,2020-12-03,106455,1014
Idaho,ID,2020-12-04,108366,1032
Idaho,ID,2020-12-05,109705,1032
Idaho,ID,2020-12-06,110510,1035
Idaho,ID,2020-12-07,111893,1055
Idaho,ID,2020-12-08,113905,1074
Idaho,ID,2020-12-09,116203,1103
Illinois,IL,2020-01-22,0,0
Illinois,IL,2020-01-23,0,0
Illinois,IL,2020-01-24,1,0
Illinois,IL,2020-01-25,1,0
Illinois,IL,2020-01-26,1,0
Illinois,IL,2020-01-27,1,0
Illinois,IL,2020-01-28,1,0
Illinois,IL,2020-01-29,1,0
Illinois,IL,2020-01-30,1,0
Illinois,IL,2020-01-31,2,0
Illinois,IL,2020-02-01,2,0
Illinois,IL,2020-02-02,2,0
Illinois,IL,2020-02-03,2,0
Illinois,IL,2020-02-04,2,0
Illinois,IL,2020-02-05,2,0
Illinois,IL,2020-02-06,2,0
Illinois,IL,2020-02-07,2,0
Illinois,IL,2020-02-08,2,0
Illinois,IL,2020-02-09,2,0
Illinois,IL,2020-02-10,2,0
Illinois,IL,2020-02-11,2,0
Illinois,IL,2020-02-12,2,0
Illinois,IL,2020-02-13,2,0
Illinois,IL,2020-02-14,2,0
Illinois,IL,2020-02-15,2,0
Illinois,IL,2020-02-16,2,0
Illinois,IL,2020-02-17,2,0
Illinois,IL,2020-02-18,2,0
Illinois,IL,2020-02-19,2,0
Illinois,IL,2020-02-20,2,0
Illinois,IL,2020-02-21,2,0
Illinois,IL,2020-02-22,2,0
Illinois,IL,2020-02-23,2,0
Illinois,IL,2020-02-24,2,0
Illinois,IL,2020-02-25,2,0
Illinois,IL,2020-02-26,2,0
Illinois,IL,2020-02-27,2,0
Illinois,IL,2020-02-28,2,0
Illinois,IL,2020-02-29,2,0
Illinois,IL,2020-03-01,3,0
Illinois,IL,2020-03-02,4,0
Illinois,IL,2020-03-03,4,0
Illinois,IL,2020-03-04,4,0
Illinois,IL,2020-03-05,5,0
Illinois,IL,2020-03-06,5,0
Illinois,IL,2020-03-07,6,0
Illinois,IL,2020-03-08,7,0
Illinois,IL,2020-03-09,7,0
Illinois,IL,2020-03-10,12,0
Illinois,IL,2020-03-11,25,0
Illinois,IL,2020-03-12,32,0
Illinois,IL,2020-03-13,46,0
Illinois,IL,2020-03-14,64,0
Illinois,IL,2020-03-15,66,0
Illinois,IL,2020-03-16,83,0
Illinois,IL,2020-03-17,161,1
Illinois,IL,2020-03-18,272,1
Illinois,IL,2020-03-19,422,4
Illinois,IL,2020-03-20,585,5
Illinois,IL,2020-03-21,753,6
Illinois,IL,2020-03-22,1049,9
Illinois,IL,2020-03-23,1285,12
Illinois,IL,2020-03-24,1537,16
Illinois,IL,2020-03-25,1865,19
Illinois,IL,2020-03-26,2538,26
Illinois,IL,2020-03-27,3024,34
Illinois,IL,2020-03-28,3491,47
Illinois,IL,2020-03-29,4596,66
Illinois,IL,2020-03-30,5056,73
Illinois,IL,2020-03-31,5994,99
Illinois,IL,2020-04-01,6980,141
Illinois,IL,2020-04-02,7695,163
Illinois,IL,2020-04-03,8904,210
Illinois,IL,2020-04-04,10357,244
Illinois,IL,2020-04-05,11259,274
Illinois,IL,2020-04-06,12262,307
Illinois,IL,2020-04-07,13553,380
Illinois,IL,2020-04-08,15078,462
Illinois,IL,2020-04-09,16422,528
Illinois,IL,2020-04-10,17887,597
Illinois,IL,2020-04-11,19180,677
Illinois,IL,2020-04-12,20852,720
Illinois,IL,2020-04-13,22025,798
Illinois,IL,2020-04-14,23248,868
Illinois,IL,2020-04-15,24593,949
Illinois,IL,2020-04-16,25734,1072
Illinois,IL,2020-04-17,27578,1132
Illinois,IL,2020-04-18,29160,1259
Illinois,IL,2020-04-19,30357,1290
Illinois,IL,2020-04-20,31513,1349
Illinois,IL,2020-04-21,33059,1468
Illinois,IL,2020-04-22,35107,1565
Illinois,IL,2020-04-23,36937,1688
Illinois,IL,2020-04-24,39658,1795
Illinois,IL,2020-04-25,41777,1875
Illinois,IL,2020-04-26,43903,1933
Illinois,IL,2020-04-27,45883,1983
Illinois,IL,2020-04-28,48102,2125
Illinois,IL,2020-04-29,50358,2215
Illinois,IL,2020-04-30,52918,2355
Illinois,IL,2020-05-01,56055,2457
Illinois,IL,2020-05-02,58505,2559
Illinois,IL,2020-05-03,61499,2618
Illinois,IL,2020-05-04,63777,2659
Illinois,IL,2020-05-05,65889,2834
Illinois,IL,2020-05-06,68232,2974
Illinois,IL,2020-05-07,70871,3111
Illinois,IL,2020-05-08,73760,3241
Illinois,IL,2020-05-09,76085,3349
Illinois,IL,2020-05-10,77741,3406
Illinois,IL,2020-05-11,79007,3459
Illinois,IL,2020-05-12,83021,3601
Illinois,IL,2020-05-13,84694,3792
Illinois,IL,2020-05-14,87937,3928
Illinois,IL,2020-05-15,90369,4059
Illinois,IL,2020-05-16,92457,4129
Illinois,IL,2020-05-17,94191,4177
Illinois,IL,2020-05-18,96485,4234
Illinois,IL,2020-05-19,98030,4379
Illinois,IL,2020-05-20,100418,4525
Illinois,IL,2020-05-21,102688,4607
Illinois,IL,2020-05-22,105444,4715
Illinois,IL,2020-05-23,107796,4790
Illinois,IL,2020-05-24,110304,4856
Illinois,IL,2020-05-25,112017,4885
Illinois,IL,2020-05-26,113195,4923
Illinois,IL,2020-05-27,114306,5083
Illinois,IL,2020-05-28,115833,5186
Illinois,IL,2020-05-29,117455,5270
Illinois,IL,2020-05-30,118917,5330
Illinois,IL,2020-05-31,120260,5390
Illinois,IL,2020-06-01,121234,5412
Illinois,IL,2020-06-02,122848,5525
Illinois,IL,2020-06-03,123830,5621
Illinois,IL,2020-06-04,124759,5736
Illinois,IL,2020-06-05,125915,5795
Illinois,IL,2020-06-06,126890,5864
Illinois,IL,2020-06-07,127757,5904
Illinois,IL,2020-06-08,128415,5924
Illinois,IL,2020-06-09,129212,6018
Illinois,IL,2020-06-10,129837,6095
Illinois,IL,2020-06-11,130603,6185
Illinois,IL,2020-06-12,131198,6260
Illinois,IL,2020-06-13,131871,6289
Illinois,IL,2020-06-14,132543,6308
Illinois,IL,2020-06-15,133016,6326
Illinois,IL,2020-06-16,133639,6398
Illinois,IL,2020-06-17,134185,6485
Illinois,IL,2020-06-18,134778,6537
Illinois,IL,2020-06-19,135470,6580
Illinois,IL,2020-06-20,136104,6625
Illinois,IL,2020-06-21,136762,6647
Illinois,IL,2020-06-22,137224,6671
Illinois,IL,2020-06-23,137825,6707
Illinois,IL,2020-06-24,138540,6770
Illinois,IL,2020-06-25,139434,6810
Illinois,IL,2020-06-26,140291,6847
Illinois,IL,2020-06-27,141077,6873
Illinois,IL,2020-06-28,141723,6888
Illinois,IL,2020-06-29,142461,6902
Illinois,IL,2020-06-30,143185,6923
Illinois,IL,2020-07-01,144013,6951
Illinois,IL,2020-07-02,144882,6987
Illinois,IL,2020-07-03,145750,7005
Illinois,IL,2020-07-04,146612,7014
Illinois,IL,2020-07-05,147251,7020
Illinois,IL,2020-07-06,147865,7026
Illinois,IL,2020-07-07,149574,7273
Illinois,IL,2020-07-08,150554,7309
Illinois,IL,2020-07-09,151572,7329
Illinois,IL,2020-07-10,152899,7345
Illinois,IL,2020-07-11,154094,7369
Illinois,IL,2020-07-12,155048,7388
Illinois,IL,2020-07-13,155931,7394
Illinois,IL,2020-07-14,156638,7419
Illinois,IL,2020-07-15,157825,7427
Illinois,IL,2020-07-16,159082,7452
Illinois,IL,2020-07-17,160509,7465
Illinois,IL,2020-07-18,161785,7483
Illinois,IL,2020-07-19,162750,7488
Illinois,IL,2020-07-20,163922,7494
Illinois,IL,2020-07-21,164864,7517
Illinois,IL,2020-07-22,166475,7540
Illinois,IL,2020-07-23,168096,7560
Illinois,IL,2020-07-24,169696,7577
Illinois,IL,2020-07-25,171122,7589
Illinois,IL,2020-07-26,172663,7590
Illinois,IL,2020-07-27,173894,7608
Illinois,IL,2020-07-28,174968,7638
Illinois,IL,2020-07-29,176363,7654
Illinois,IL,2020-07-30,178135,7670
Illinois,IL,2020-07-31,180115,7692
Illinois,IL,2020-08-01,181754,7700
Illinois,IL,2020-08-02,183224,7714
Illinois,IL,2020-08-03,184522,7723
Illinois,IL,2020-08-04,185993,7742
Illinois,IL,2020-08-05,187752,7770
Illinois,IL,2020-08-06,189705,7791
Illinois,IL,2020-08-07,191808,7822
Illinois,IL,2020-08-08,193998,7840
Illinois,IL,2020-08-09,195380,7845
Illinois,IL,2020-08-10,196699,7846
Illinois,IL,2020-08-11,198248,7866
Illinois,IL,2020-08-12,199893,7881
Illinois,IL,2020-08-13,201727,7905
Illinois,IL,2020-08-14,204023,7932
Illinois,IL,2020-08-15,205851,7937
Illinois,IL,2020-08-16,207412,7955
Illinois,IL,2020-08-17,209185,7967
Illinois,IL,2020-08-18,210924,7994
Illinois,IL,2020-08-19,213220,8017
Illinois,IL,2020-08-20,215052,8044
Illinois,IL,2020-08-21,217345,8066
Illinois,IL,2020-08-22,219701,8083
Illinois,IL,2020-08-23,221594,8089
Illinois,IL,2020-08-24,223206,8097
Illinois,IL,2020-08-25,224887,8126
Illinois,IL,2020-08-26,227043,8163
Illinois,IL,2020-08-27,228750,8186
Illinois,IL,2020-08-28,231186,8206
Illinois,IL,2020-08-29,233066,8217
Illinois,IL,2020-08-30,235058,8228
Illinois,IL,2020-08-31,236724,8235
Illinois,IL,2020-09-01,238216,8273
Illinois,IL,2020-09-02,240344,8300
Illinois,IL,2020-09-03,241704,8324
Illinois,IL,2020-09-04,247298,8362
Illinois,IL,2020-09-05,250102,8385
Illinois,IL,2020-09-06,251515,8390
Illinois,IL,2020-09-07,252884,8398
Illinois,IL,2020-09-08,254276,8405
Illinois,IL,2020-09-09,255613,8433
Illinois,IL,2020-09-10,257566,8461
Illinois,IL,2020-09-11,259879,8505
Illinois,IL,2020-09-12,261999,8527
Illinois,IL,2020-09-13,263459,8541
Illinois,IL,2020-09-14,264831,8546
Illinois,IL,2020-09-15,266295,8564
Illinois,IL,2020-09-16,268238,8599
Illinois,IL,2020-09-17,270294,8624
Illinois,IL,2020-09-18,272517,8647
Illinois,IL,2020-09-19,275041,8672
Illinois,IL,2020-09-20,276443,8686
Illinois,IL,2020-09-21,277920,8693
Illinois,IL,2020-09-22,279453,8722
Illinois,IL,2020-09-23,281303,8744
Illinois,IL,2020-09-24,283559,8774
Illinois,IL,2020-09-25,286332,8807
Illinois,IL,2020-09-26,288773,8832
Illinois,IL,2020-09-27,290373,8845
Illinois,IL,2020-09-28,292082,8858
Illinois,IL,2020-09-29,293448,8881
Illinois,IL,2020-09-30,295720,8916
Illinois,IL,2020-10-01,297884,8940
Illinois,IL,2020-10-02,300340,8992
Illinois,IL,2020-10-03,302782,9023
Illinois,IL,2020-10-04,304235,9040
Illinois,IL,2020-10-05,306088,9054
Illinois,IL,2020-10-06,307705,9085
Illinois,IL,2020-10-07,310335,9127
Illinois,IL,2020-10-08,313429,9159
Illinois,IL,2020-10-09,316546,9191
Illinois,IL,2020-10-10,319451,9221
Illinois,IL,2020-10-11,322178,9230
Illinois,IL,2020-10-12,324918,9243
Illinois,IL,2020-10-13,327771,9273
Illinois,IL,2020-10-14,330637,9320
Illinois,IL,2020-10-15,334651,9373
Illinois,IL,2020-10-16,339757,9425
Illinois,IL,2020-10-17,343386,9452
Illinois,IL,2020-10-18,347631,9474
Illinois,IL,2020-10-19,350744,9496
Illinois,IL,2020-10-20,354457,9537
Illinois,IL,2020-10-21,358799,9605
Illinois,IL,2020-10-22,363740,9647
Illinois,IL,2020-10-23,368740,9688
Illinois,IL,2020-10-24,374901,9751
Illinois,IL,2020-10-25,378958,9775
Illinois,IL,2020-10-26,383687,9792
Illinois,IL,2020-10-27,387687,9838
Illinois,IL,2020-10-28,393797,9889
Illinois,IL,2020-10-29,400159,9945
Illinois,IL,2020-10-30,408648,9994
Illinois,IL,2020-10-31,416547,10040
Illinois,IL,2020-11-01,423527,10075
Illinois,IL,2020-11-02,429749,10093
Illinois,IL,2020-11-03,436265,10161
Illinois,IL,2020-11-04,443803,10216
Illinois,IL,2020-11-05,453738,10313
Illinois,IL,2020-11-06,465540,10397
Illinois,IL,2020-11-07,477978,10488
Illinois,IL,2020-11-08,487987,10538
Illinois,IL,2020-11-09,498560,10563
Illinois,IL,2020-11-10,511183,10645
Illinois,IL,2020-11-11,523840,10798
Illinois,IL,2020-11-12,536542,10846
Illinois,IL,2020-11-13,551957,10891
Illinois,IL,2020-11-14,562985,11088
Illinois,IL,2020-11-15,573616,11162
Illinois,IL,2020-11-16,585248,11204
Illinois,IL,2020-11-17,597849,11317
Illinois,IL,2020-11-18,606771,11468
Illinois,IL,2020-11-19,621383,11648
Illinois,IL,2020-11-20,634395,11795
Illinois,IL,2020-11-21,646286,11951
Illinois,IL,2020-11-22,656298,12050
Illinois,IL,2020-11-23,664620,12111
Illinois,IL,2020-11-24,674089,12261
Illinois,IL,2020-11-25,685467,12439
Illinois,IL,2020-11-26,697489,12594
Illinois,IL,2020-11-27,705063,12685
Illinois,IL,2020-11-28,712936,12838
Illinois,IL,2020-11-29,720114,12882
Illinois,IL,2020-11-30,726304,12985
Illinois,IL,2020-12-01,738846,13131
Illinois,IL,2020-12-02,748603,13397
Illinois,IL,2020-12-03,759562,13624
Illinois,IL,2020-12-04,770088,13782
Illinois,IL,2020-12-05,779975,14016
Illinois,IL,2020-12-06,787573,14116
Illinois,IL,2020-12-07,796264,14214
Illinois,IL,2020-12-08,804174,14384
Illinois,IL,2020-12-09,812430,14612
Indiana,IN,2020-01-22,0,0
Indiana,IN,2020-01-23,0,0
Indiana,IN,2020-01-24,0,0
Indiana,IN,2020-01-25,0,0
Indiana,IN,2020-01-26,0,0
Indiana,IN,2020-01-27,0,0
Indiana,IN,2020-01-28,0,0
Indiana,IN,2020-01-29,0,0
Indiana,IN,2020-01-30,0,0
Indiana,IN,2020-01-31,0,0
Indiana,IN,2020-02-01,0,0
Indiana,IN,2020-02-02,0,0
Indiana,IN,2020-02-03,0,0
Indiana,IN,2020-02-04,0,0
Indiana,IN,2020-02-05,0,0
Indiana,IN,2020-02-06,0,0
Indiana,IN,2020-02-07,0,0
Indiana,IN,2020-02-08,0,0
Indiana,IN,2020-02-09,0,0
Indiana,IN,2020-02-10,0,0
Indiana,IN,2020-02-11,0,0
Indiana,IN,2020-02-12,0,0
Indiana,IN,2020-02-13,0,0
Indiana,IN,2020-02-14,0,0
Indiana,IN,2020-02-15,0,0
Indiana,IN,2020-02-16,0,0
Indiana,IN,2020-02-17,0,0
Indiana,IN,2020-02-18,0,0
Indiana,IN,2020-02-19,0,0
Indiana,IN,2020-02-20,0,0
Indiana,IN,2020-02-21,0,0
Indiana,IN,2020-02-22,0,0
Indiana,IN,2020-02-23,0,0
Indiana,IN,2020-02-24,0,0
Indiana,IN,2020-02-25,0,0
Indiana,IN,2020-02-26,0,0
Indiana,IN,2020-02-27,0,0
Indiana,IN,2020-02-28,0,0
Indiana,IN,2020-02-29,0,0
Indiana,IN,2020-03-01,0,0
Indiana,IN,2020-03-02,0,0
Indiana,IN,2020-03-03,0,0
Indiana,IN,2020-03-04,0,0
Indiana,IN,2020-03-05,0,0
Indiana,IN,2020-03-06,1,0
Indiana,IN,2020-03-07,1,0
Indiana,IN,2020-03-08,2,0
Indiana,IN,2020-03-09,3,0
Indiana,IN,2020-03-10,6,0
Indiana,IN,2020-03-11,11,0
Indiana,IN,2020-03-12,13,0
Indiana,IN,2020-03-13,13,0
Indiana,IN,2020-03-14,16,0
Indiana,IN,2020-03-15,20,0
Indiana,IN,2020-03-16,25,1
Indiana,IN,2020-03-17,30,2
Indiana,IN,2020-03-18,38,2
Indiana,IN,2020-03-19,60,2
Indiana,IN,2020-03-20,86,3
Indiana,IN,2020-03-21,128,4
Indiana,IN,2020-03-22,204,6
Indiana,IN,2020-03-23,270,7
Indiana,IN,2020-03-24,368,12
Indiana,IN,2020-03-25,477,14
Indiana,IN,2020-03-26,645,17
Indiana,IN,2020-03-27,979,25
Indiana,IN,2020-03-28,1233,31
Indiana,IN,2020-03-29,1513,32
Indiana,IN,2020-03-30,1786,35
Indiana,IN,2020-03-31,2158,49
Indiana,IN,2020-04-01,2564,65
Indiana,IN,2020-04-02,3038,78
Indiana,IN,2020-04-03,3437,102
Indiana,IN,2020-04-04,3953,116
Indiana,IN,2020-04-05,4411,127
Indiana,IN,2020-04-06,4956,143
Indiana,IN,2020-04-07,5510,173
Indiana,IN,2020-04-08,5943,203
Indiana,IN,2020-04-09,6351,245
Indiana,IN,2020-04-10,6907,300
Indiana,IN,2020-04-11,7435,330
Indiana,IN,2020-04-12,7928,343
Indiana,IN,2020-04-13,8359,350
Indiana,IN,2020-04-14,8527,387
Indiana,IN,2020-04-15,8960,436
Indiana,IN,2020-04-16,9542,477
Indiana,IN,2020-04-17,10154,522
Indiana,IN,2020-04-18,10641,545
Indiana,IN,2020-04-19,11211,562
Indiana,IN,2020-04-20,11688,577
Indiana,IN,2020-04-21,12097,635
Indiana,IN,2020-04-22,12438,666
Indiana,IN,2020-04-23,13039,706
Indiana,IN,2020-04-24,13681,741
Indiana,IN,2020-04-25,14399,786
Indiana,IN,2020-04-26,15012,813
Indiana,IN,2020-04-27,15961,844
Indiana,IN,2020-04-28,16588,901
Indiana,IN,2020-04-29,17182,964
Indiana,IN,2020-04-30,17835,1114
Indiana,IN,2020-05-01,18630,1175
Indiana,IN,2020-05-02,19295,1229
Indiana,IN,2020-05-03,19933,1246
Indiana,IN,2020-05-04,20507,1264
Indiana,IN,2020-05-05,21033,1326
Indiana,IN,2020-05-06,21870,1377
Indiana,IN,2020-05-07,22503,1414
Indiana,IN,2020-05-08,23146,1447
Indiana,IN,2020-05-09,23732,1490
Indiana,IN,2020-05-10,24126,1508
Indiana,IN,2020-05-11,24627,1540
Indiana,IN,2020-05-12,25127,1578
Indiana,IN,2020-05-13,25473,1619
Indiana,IN,2020-05-14,26053,1646
Indiana,IN,2020-05-15,26656,1691
Indiana,IN,2020-05-16,27280,1741
Indiana,IN,2020-05-17,27778,1751
Indiana,IN,2020-05-18,28255,1765
Indiana,IN,2020-05-19,28705,1824
Indiana,IN,2020-05-20,29274,1864
Indiana,IN,2020-05-21,29936,1913
Indiana,IN,2020-05-22,30409,1941
Indiana,IN,2020-05-23,30901,1964
Indiana,IN,2020-05-24,31376,1976
Indiana,IN,2020-05-25,31715,1984
Indiana,IN,2020-05-26,32078,2004
Indiana,IN,2020-05-27,32437,2030
Indiana,IN,2020-05-28,33068,2068
Indiana,IN,2020-05-29,33558,2110
Indiana,IN,2020-05-30,34211,2125
Indiana,IN,2020-05-31,34574,2134
Indiana,IN,2020-06-01,34830,2143
Indiana,IN,2020-06-02,35237,2197
Indiana,IN,2020-06-03,35712,2207
Indiana,IN,2020-06-04,36096,2231
Indiana,IN,2020-06-05,36578,2258
Indiana,IN,2020-06-06,36997,2292
Indiana,IN,2020-06-07,37397,2303
Indiana,IN,2020-06-08,37623,2316
Indiana,IN,2020-06-09,38033,2339
Indiana,IN,2020-06-10,38337,2355
Indiana,IN,2020-06-11,38748,2380
Indiana,IN,2020-06-12,39146,2396
Indiana,IN,2020-06-13,39543,2413
Indiana,IN,2020-06-14,39909,2422
Indiana,IN,2020-06-15,40430,2433
Indiana,IN,2020-06-16,40786,2447
Indiana,IN,2020-06-17,41013,2475
Indiana,IN,2020-06-18,41438,2491
Indiana,IN,2020-06-19,41746,2516
Indiana,IN,2020-06-20,42061,2536
Indiana,IN,2020-06-21,42423,2540
Indiana,IN,2020-06-22,42633,2553
Indiana,IN,2020-06-23,42871,2569
Indiana,IN,2020-06-24,43140,2578
Indiana,IN,2020-06-25,43655,2586
Indiana,IN,2020-06-26,44140,2595
Indiana,IN,2020-06-27,44575,2616
Indiana,IN,2020-06-28,44930,2619
Indiana,IN,2020-06-29,45228,2624
Indiana,IN,2020-06-30,45594,2640
Indiana,IN,2020-07-01,45952,2650
Indiana,IN,2020-07-02,46387,2662
Indiana,IN,2020-07-03,46915,2681
Indiana,IN,2020-07-04,47432,2687
Indiana,IN,2020-07-05,48201,2693
Indiana,IN,2020-07-06,48524,2698
Indiana,IN,2020-07-07,48626,2717
Indiana,IN,2020-07-08,49063,2732
Indiana,IN,2020-07-09,49575,2739
Indiana,IN,2020-07-10,50300,2748
Indiana,IN,2020-07-11,51079,2756
Indiana,IN,2020-07-12,51612,2760
Indiana,IN,2020-07-13,52037,2762
Indiana,IN,2020-07-14,52685,2775
Indiana,IN,2020-07-15,53370,2785
Indiana,IN,2020-07-16,54080,2795
Indiana,IN,2020-07-17,54813,2803
Indiana,IN,2020-07-18,55654,2820
Indiana,IN,2020-07-19,56571,2822
Indiana,IN,2020-07-20,57206,2825
Indiana,IN,2020-07-21,57916,2846
Indiana,IN,2020-07-22,58673,2863
Indiana,IN,2020-07-23,59602,2880
Indiana,IN,2020-07-24,60598,2884
Indiana,IN,2020-07-25,61520,2895
Indiana,IN,2020-07-26,62372,2903
Indiana,IN,2020-07-27,62907,2906
Indiana,IN,2020-07-28,63678,2924
Indiana,IN,2020-07-29,64299,2932
Indiana,IN,2020-07-30,65253,2946
Indiana,IN,2020-07-31,66154,2965
Indiana,IN,2020-08-01,67122,2971
Indiana,IN,2020-08-02,67857,2975
