file_name,url,title,date,type,core_terms,citation,S-M-P,ID,aao citation,consel,order,decription
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18880, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-730C-00000-00&context=,2006 Immig. Rptr. LEXIS 18880,FEB012006,appeal,"traffic, redact, severe form, endorsement, involuntary servitude, nonimmigrant, coercion, secondary evidence, bondage, alien, physical restraint, primary evidence, oral argument, credible, sex",2006 Immig. Rptr. LEXIS 18880 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of India who last entered the .United States on November 26, 2002 
pursuant to an H-2B visa. The applicant paid a fee to 
[redacted]
 an American company that agreed to 
employ him in the United States. 
[redacted]
 failed to employ the applicant in accordance with the agreed 
upon terms. The applicant seeks T nonimmigrant status pursuant to 
section 101(a)(15)(T)(i) of the 
Immigration and Nationality Act
 (the Act) in order to remain in the United States.
"
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18881, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-730D-00000-00&context=,2006 Immig. Rptr. LEXIS 18881,FEB022006,appeal,nonimmigrant,2006 Immig. Rptr. LEXIS 18881 *,False,,UNKNOWN,represented,The appeal is dismissed based on its withdrawal by counsel,
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18889, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-730P-00000-00&context=,2006 Immig. Rptr. LEXIS 18889,FEB152006,appeal,"traffic, severe form, endorsement, prostitute, redact, notice of the action, captor, secondary evidence, notice of intent, nonimmigrant, alien, primary evidence, director's, coercion, credible, travel, sex",2006 Immig. Rptr. LEXIS 18889 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of Korea who last entered the United States on or about April 25, 
2003 without inspection. The applicant provides that she traveled to the United States pursuant to an 
agreement that she would be given a position as a waitress or bartender in a restaurant. However, she 
states that she became a victim of human trafficking, as she was forced to serve as a prostitute under debt 
bondage and threat of physical harm. The applicant seeks T nonimmigrant status pursuant to 
section 
101(a)(15)(T)(i) of the Immigration and Nationality Act
 (the Act) in order to remain in the United 
States.
"
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18890, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-730R-00000-00&context=,2006 Immig. Rptr. LEXIS 18890,FEB152006,appeal,"traffic, severe form, endorsement, prostitute, redact, notice of the action, captor, secondary evidence, notice of intent, nonimmigrant, alien, primary evidence, director's, coercion, credible, travel, sex",2006 Immig. Rptr. LEXIS 18890 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of Korea who last entered the United States on or about April 25, 
2003 without inspection. The applicant provides that she traveled to the United States pursuant to an 
agreement that she would be given a position as a waitress or bartender in a restaurant. However, she 
states that she became a victim of human trafficking, as she was forced to serve as a prostitute under debt 
bondage and threat of physical harm. The applicant seeks T nonimmigrant status pursuant to 
section 
101(a)(15)(T)(i) of the Immigration and Nationality Act
 (the Act) in order to remain in the United 
States.
"
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18891, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-730S-00000-00&context=,2006 Immig. Rptr. LEXIS 18891,FEB162006,appeal,"traffic, redact, severe form, endorsement, involuntary servitude, nonimmigrant, coercion, secondary evidence, bondage, alien, physical restraint, primary evidence, oral argument, credible, sex",2006 Immig. Rptr. LEXIS 18891 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of India who last entered the United States on November 22, 2002 
pursuant to an H-2B visa. The applicant paid a fee to 
[redacted]
 an American company that agreed to 
employ him in the United States. Falcon failed to employ the applicant in accordance with the agreed 
upon terms. The applicant seeks T nonimmigrant status pursuant to 
section 101(a)(15)(T)(i) of the 
Immigration and Nationality Act
 (the Act) in order to remain in the United States.
"
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18892, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-730T-00000-00&context=,2006 Immig. Rptr. LEXIS 18892,FEB162006,appeal,"traffic, severe form, endorsement, involuntary servitude, redact, nonimmigrant, coercion, secondary evidence, bondage, alien, physical restraint, primary evidence, oral argument, credible, sex",2006 Immig. Rptr. LEXIS 18892 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of India who last entered the United States on December 23, 2002 
pursuant to an H-2B visa. The applicant paid a fee to Falcon Steel Structures (Falcon), an American 
company that agreed to employ him in the United States. Falcon failed to employ the applicant in 
accordance with the agreed upon terms. The applicant seeks T nonimmigrant status pursuant to 
section 
101(a)(15)(T)(i) of the Immigration and Nationality Act
 (the Act) in order to remain in the United States.
"
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18919, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-731S-00000-00&context=,2006 Immig. Rptr. LEXIS 18919,APR102006,appeal,"redact, eligibility, nonimmigrant",2006 Immig. Rptr. LEXIS 18919 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of China who last arrived in the United States on or about March 30, 
2002 without valid entry documents. An Asylum officer determined that the applicant has a credible fear 
of returning to China and thus the applicant was placed into proceedings before an Immigration Judge. 
The applicant married 
[redacted]
 on February 4, 2003. On September 7, 2004, 
[redacted]
 filed a Form I-
914 
application for T nonimmigrant status
. He further filed a Form I-914, Supplement A, requesting T-2 
status for the applicant. 
[redacted]
 application for T status was denied by the center director on 
August 9, 2005, thus the applicant was effectively denied T-2 status. On September 1, 2005, 
[redacted]
 
filed a Form I-290B appeal of the center director's denial of his Form I-914 application. On September 19, 
2005, the applicant filed a separate appeal of the denial of 
[redacted]
 application for T-2 status on her 
behalf.
"
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18934, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-7329-00000-00&context=,2006 Immig. Rptr. LEXIS 18934,APR252006,appeal,"traffic, severe form, endorsement, involuntary servitude, peonage, secondary evidence, primary evidence, victim status, nonimmigrant, bondage, teacher, alien, enforcement officer, extreme hardship, eligibility, coercion, visa, continued presence, teaching position, cooperated, credible, sex",2006 Immig. Rptr. LEXIS 18934 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of the Philippines who last entered the United States on July 23, 2003 
pursuant to an H-1B visa in order to accept a position as a teacher. The applicant paid a fee to 
Multicultural Professionals (''MP'') in order to be interviewed, tested, and placed in a position in the 
United States. MP failed to employ the applicant as agreed. The applicant seeks T nonimmigrant status 
pursuant to 
section 101(a)(15)(T)(i) of the Immigration and Nationality Act
 (the Act) in order to remain in 
the United States.
"
"IN RE_ Applicant_ [redacted], 2006 Immig. Rptr. LEXIS 18935, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-4BR0-004J-732B-00000-00&context=,2006 Immig. Rptr. LEXIS 18935,APR252006,appeal,"traffic, severe form, endorsement, involuntary servitude, peonage, secondary evidence, primary evidence, victim status, nonimmigrant, bondage, teacher, alien, enforcement officer, extreme hardship, eligibility, coercion, visa, continued presence, teaching position, cooperated, credible, sex",2006 Immig. Rptr. LEXIS 18935 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of the Philippines who last entered the United States on July 23, 2003 
pursuant to an H-1B visa in order to accept a position as a teacher. The applicant paid a fee to 
Multicultural Professionals (''MP'') in order to be interviewed, tested, and placed in a position in the 
United States. MP failed to employ the applicant as agreed. The applicant seeks T nonimmigrant status 
pursuant to 
section 101(a)(15)(T)(i) of the Immigration and Nationality Act
 (the Act) in order to remain in 
the United States.
"
"IN RE_ Applicant_ [redacted], 2007 Immig. Rptr. LEXIS 11714, FILE_ [redacted]--OFFICE_ VERMANT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-45C0-004J-70FC-00000-00&context=,2007 Immig. Rptr. LEXIS 11714,JAN262007,appeal,"untimely filed, stamp, service center, late appeal",2007 Immig. Rptr. LEXIS 11714 *,False,,UNKNOWN,UNKNOWN,The appeal is rejected,
"IN RE_ Applicant_ [redacted], 2007 Immig. Rptr. LEXIS 11832, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-45G0-004J-70WP-00000-00&context=,2007 Immig. Rptr. LEXIS 11832,JUL302007,appeal,"nonimmigrant, summarily, traffic, severe form, erroneous conclusion of law, statement of facts, fail to identify",2007 Immig. Rptr. LEXIS 11832 *,False,,UNKNOWN,"Counsel
 [*1] 
ON BEHALF OF APPLICANT:
 SELF-REPRESENTED
",The appeal is summarily dismissed,"The applicant is a native and citizen of Jamaica who claims that she last entered the United States on July 
22, 1975. The applicant explained that she suffered abuse by numerous people in the United States 
throughout her childhood and early adult life. The applicant seeks T nonimmigrant status pursuant to 
section 101(a)(15)(T)(i) of the Immigration and Nationality Act
 (the Act) in order to remain in the United 
States.
"
"IN RE_ Applicant_ [redacted], 2007 Immig. Rptr. LEXIS 11880, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-45H0-004J-7194-00000-00&context=,2007 Immig. Rptr. LEXIS 11880,MAR292007,appeal,"redact, nonimmigrant, summarily, erroneous conclusion of law, teaching position, misunderstand, misinterpret, overlook, arrival, traffic, federal investigation, director's decision, statement of facts, fail to identify, severe form, clarification, cooperation, departure",2007 Immig. Rptr. LEXIS 11880 *,False,,UNKNOWN,"Counsel
 [*1] 
ON BEHALF OF APPLICANT:
 SELF-REPRESENTED
",The appeal is summarily dismissed,"The applicant is a native and citizen of the Philippines who last entered the United States on August 1, 
2003 pursuant to an H-1B visa in order to be placed in a teaching position. The applicant borrowed funds 
from her mother to pay approximately $12,000 to an individual, 
[redacted]
 who agreed to employ her in 
the United States. Upon her arrival 
[redacted]
 did not provide the applicant with a teaching position. The 
applicant stated that 
[redacted]
 compelled her to apply for alternate teaching positions, and she felt she 
had no choice but to remain with 
[redacted]
 due to the large debt she incurred in order to pay the 
placement fees. The applicant seeks T nonimmigrant status pursuant to 
section 101(a)(15)(T)(i) of the 
Immigration and Nationality Act
 (the Act) in order to remain in the United States.
"
"IN RE_ Applicant_ [redacted], 2007 Immig. Rptr. LEXIS 11920, FILE_ [redacted]--OFFICE_ VERMONT SERVI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:550V-45K0-004J-71FY-00000-00&context=,2007 Immig. Rptr. LEXIS 11920,NOV212007,appeal,"redact, traffic, severe form, endorsement, slavery, immigrate, marriage, involuntary servitude, bondage, coercion, secondary evidence, peonage, retire, nonimmigrant, domestic, passport, coerce, alien, primary evidence, car insurance, fraudulent, servitude, sex, physical presence, dictionary, credible, deport, induce, slave, kill",2007 Immig. Rptr. LEXIS 11920 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant is a native and citizen of the Philippines who last entered the United States on August 15, 
1990 in K-l status. The applicant claims that she was coerced to come to the United States pursuant to a 
human trafficking scheme in order to make her a domestic servant. The applicant seeks T nonimmigrant 
status pursuant to 
section 101(a)(15)(T)(i) of the Immigration and Nationality Act
 (the Act) in order to 
remain in the United States.
"
