state,state_code,date,cases,positive,probableCases,negative,totalTestResults,death,hospitalized,total,positive_rate,positive_negative_ratio,positive_delta,negative_delta,totalTestResults_delta,death_delta,positive_rate_delta,positive_negative_ratio_delta
New Jersey,NJ,2020-04-10,54588,54588.0,,58935.0,113523.0,2521.0,,113523,48.08541001,92.62407737,3561.0,2770.0,6331.0,285.0,56.247038382561996,128.55595667870037
New Jersey,NJ,2020-04-11,58151,58151.0,,62042.0,120193.0,2844.0,,120193,48.38135332,93.72844202,3563.0,3107.0,6670.0,323.0,53.41829085457272,114.67653685226907
New Jersey,NJ,2020-04-12,61850,61850.0,,64885.0,126735.0,3084.0,,126735,48.80261964,95.32249364,3699.0,2843.0,6542.0,240.0,56.54234179150107,130.1090397467464
New Jersey,NJ,2020-04-13,64584,64584.0,,64885.0,129469.0,3248.0,,129469,49.88375596,99.53610233,2734.0,0.0,2734.0,164.0,100.0,
New Jersey,NJ,2020-04-14,68824,68824.0,,70950.0,139774.0,3659.0,,139774,49.239486600000006,97.00352361,4240.0,6065.0,10305.0,411.0,41.14507520621058,69.90931574608409
New Jersey,NJ,2020-04-15,71030,71030.0,,72991.0,144021.0,4068.0,,144021,49.31919651,97.31336740000002,2206.0,2041.0,4247.0,409.0,51.9425476807158,108.0842724154826
New Jersey,NJ,2020-04-16,75317,75317.0,,76513.0,151830.0,4489.0,,151830,49.60613844,98.43686694,4287.0,3522.0,7809.0,421.0,54.89819439108721,121.7206132879046
New Jersey,NJ,2020-04-17,78467,78467.0,,78982.0,157449.0,4853.0,,157449,49.83645498,99.3479527,3150.0,2469.0,5619.0,364.0,56.05979711692471,127.58201701093562
New Jersey,NJ,2020-04-18,81420,81420.0,,81116.0,162536.0,5139.0,,162536,50.09351774,100.3747719,2953.0,2134.0,5087.0,286.0,58.04993119716926,138.37863167760077
New Jersey,NJ,2020-04-19,85301,85301.0,,85387.0,170688.0,5310.0,,170688,49.97480784,99.89928209,3881.0,4271.0,8152.0,171.0,47.60794896957802,90.86864902833061
New Jersey,NJ,2020-04-20,88722,88806.0,,89251.0,178057.0,5518.0,,178057,49.87504002,99.50140615,3505.0,3864.0,7369.0,208.0,47.56411996200299,90.70910973084885
New Jersey,NJ,2020-04-21,92387,92387.0,,92439.0,184826.0,5932.0,,184826,49.98593272,99.94374669,3581.0,3188.0,6769.0,414.0,52.90293987295021,112.32747804265996
New Jersey,NJ,2020-04-22,95914,95865.0,,95794.0,191659.0,6275.0,,191659,50.01852248,100.0741174,3478.0,3355.0,6833.0,343.0,50.90004390458071,103.6661698956781
New Jersey,NJ,2020-04-23,100025,99989.0,,100159.0,200148.0,6607.0,,200148,49.95753143,99.83026987,4124.0,4365.0,8489.0,332.0,48.58051596183296,94.47880870561282
New Jersey,NJ,2020-04-24,102196,102196.0,,103766.0,205962.0,6886.0,,205962,49.61886173,98.48698032,2207.0,3607.0,5814.0,279.0,37.96009631922945,61.18658164679789
New Jersey,NJ,2020-04-25,105498,105523.0,,108163.0,213686.0,7166.0,,213686,49.38227118,97.5592393,3327.0,4397.0,7724.0,280.0,43.07353702744692,75.66522629065273
New Jersey,NJ,2020-04-26,109038,109038.0,,114106.0,223144.0,7268.0,,223144,48.86441043,95.55851577,3515.0,5943.0,9458.0,102.0,37.16430534996828,59.14521285546021
New Jersey,NJ,2020-04-27,111188,111188.0,,116587.0,227775.0,7407.0,,227775,48.81483921,95.36912349,2150.0,2481.0,4631.0,139.0,46.426257827683,86.65860540104796
New Jersey,NJ,2020-04-28,113856,113856.0,,120503.0,234359.0,7835.0,,234359,48.58187652,94.48395476,2668.0,3916.0,6584.0,428.0,40.5224787363305,68.13074565883555
New Jersey,NJ,2020-04-29,116365,116264.0,,125054.0,241318.0,8184.0,,241935,48.17875169,92.97103651,2408.0,4551.0,6959.0,349.0,34.60267279781578,52.91144803339925
New Jersey,NJ,2020-04-30,118652,118652.0,,129266.0,247918.0,8664.0,,248396,47.85937286,91.78902418,2388.0,4212.0,6600.0,480.0,36.18181818181818,56.69515669515669
New Jersey,NJ,2020-05-01,121190,121190.0,,135355.0,256545.0,9000.0,,257128,47.23927576,89.53492667,2538.0,6089.0,8627.0,336.0,29.419265097948298,41.681721136475616
New Jersey,NJ,2020-05-02,123717,123717.0,,138595.0,262312.0,9225.0,,262988,47.16406417,89.265125,2527.0,3240.0,5767.0,225.0,43.81827640020808,77.99382716049382
New Jersey,NJ,2020-05-03,126744,126744.0,,148322.0,275066.0,9380.0,,275707,46.07766863,85.45192217,3027.0,9727.0,12754.0,155.0,23.733730594323347,31.119564099928038
New Jersey,NJ,2020-05-04,128269,128269.0,,148951.0,277220.0,9442.0,,277867,46.26974966,86.11489685,1525.0,629.0,2154.0,62.0,70.79851439182916,242.4483306836248
New Jersey,NJ,2020-05-05,130593,130593.0,,157030.0,287623.0,9783.0,,288173,45.40422706,83.16436350000002,2324.0,8079.0,10403.0,341.0,22.33970969912525,28.76593637826464
New Jersey,NJ,2020-05-06,131890,131890.0,,157030.0,288920.0,10104.0,,289514,45.64931469,83.99032032,1297.0,0.0,1297.0,321.0,100.0,
New Jersey,NJ,2020-05-07,133991,133635.0,,159023.0,292658.0,10368.0,,293210,45.66251392,84.03501379999999,1745.0,1993.0,3738.0,264.0,46.682718031032636,87.55644756648269
New Jersey,NJ,2020-05-08,135840,135454.0,,163305.0,298759.0,10538.0,,299312,45.33888519,82.9454089,1819.0,4282.0,6101.0,170.0,29.814784461563676,42.480149462867814
New Jersey,NJ,2020-05-09,137397,137085.0,,168121.0,305206.0,10715.0,,305763,44.91556522,81.53948644,1631.0,4816.0,6447.0,177.0,25.2985884907709,33.866279069767444
New Jersey,NJ,2020-05-10,138754,138532.0,,173915.0,312447.0,10866.0,,313038,44.33775968,79.65500388,1447.0,5794.0,7241.0,151.0,19.98342770335589,24.974111149464964
New Jersey,NJ,2020-05-11,140206,139945.0,,285988.0,425933.0,10926.0,,425933,32.85610648,48.93387135,1413.0,112073.0,113486.0,60.0,1.2450874997797086,1.2607853809570548
New Jersey,NJ,2020-05-12,140917,140743.0,,292317.0,433060.0,11138.0,,433060,32.49965363,48.14738794,798.0,6329.0,7127.0,212.0,11.19685702259015,12.608626955285196
New Jersey,NJ,2020-05-13,141560,141560.0,,299890.0,441450.0,11340.0,,441450,32.06705176,47.20397479,817.0,7573.0,8390.0,202.0,9.737783075089391,10.788326951010168
New Jersey,NJ,2020-05-14,142704,142704.0,,308992.0,451696.0,11592.0,,451696,31.59292976,46.18371997,1144.0,9102.0,10246.0,252.0,11.165332812804998,12.568666227202813
New Jersey,NJ,2020-05-15,143984,143905.0,,319067.0,462972.0,11789.0,,462972,31.08287326,45.10181247,1201.0,10075.0,11276.0,197.0,10.650940049663001,11.92059553349876
New Jersey,NJ,2020-05-16,145089,145089.0,,330135.0,475224.0,11903.0,,475224,30.53065502,43.94838475,1184.0,11068.0,12252.0,114.0,9.663728370878225,10.697506324539212
New Jersey,NJ,2020-05-17,146504,146334.0,,341231.0,487565.0,12013.0,,487565,30.01322901,42.88414593,1245.0,11096.0,12341.0,110.0,10.088323474596873,11.220259552992069
New Jersey,NJ,2020-05-18,148240,148039.0,,357530.0,505569.0,12096.0,,505569,29.28166086,41.40603586,1705.0,16299.0,18004.0,83.0,9.470117751610752,10.46076446407755
New Jersey,NJ,2020-05-19,149356,149013.0,,371169.0,520182.0,12248.0,,520182,28.64631994,40.14694115,974.0,13639.0,14613.0,152.0,6.665298022308903,7.141286018036514
New Jersey,NJ,2020-05-20,150776,150399.0,,380944.0,531343.0,12416.0,,531343,28.30544488,39.48060607,1386.0,9775.0,11161.0,168.0,12.41824209300242,14.179028132992327
New Jersey,NJ,2020-05-21,151586,151472.0,,392802.0,544274.0,12518.0,,544274,27.83010028,38.56192178,1073.0,11858.0,12931.0,102.0,8.297888794370119,9.04874346432788
New Jersey,NJ,2020-05-22,152579,152719.0,,402595.0,555314.0,12666.0,,555314,27.5013776,37.93365541,1247.0,9793.0,11040.0,148.0,11.295289855072465,12.733585213928317
New Jersey,NJ,2020-05-23,153140,153104.0,,425631.0,578735.0,12765.0,,578735,26.45494052,35.97106414,385.0,23036.0,23421.0,99.0,1.643823918705435,1.6712971001910055
New Jersey,NJ,2020-05-24,154154,154154.0,,449653.0,603807.0,12819.0,,603807,25.53034331,34.28288035,1050.0,24022.0,25072.0,54.0,4.1879387364390555,4.370993256181833
New Jersey,NJ,2020-05-25,155092,155092.0,,468705.0,623797.0,12834.0,,623797,24.86257549,33.08946992,938.0,19052.0,19990.0,15.0,4.692346173086543,4.923367625446148
New Jersey,NJ,2020-05-26,155764,155764.0,,480128.0,635892.0,12886.0,16373.0,635892,24.49535456,32.44218208,672.0,11423.0,12095.0,52.0,5.55601488218272,5.882867898100324
New Jersey,NJ,2020-05-27,156628,156628.0,,503697.0,660325.0,13037.0,16597.0,660325,23.71983493,31.09567855,864.0,23569.0,24433.0,151.0,3.5362010395776204,3.665832237260809
New Jersey,NJ,2020-05-28,157185,157815.0,,528042.0,685857.0,13104.0,16778.0,685857,23.00989856,29.88682718,1187.0,24345.0,25532.0,67.0,4.649067836440545,4.875744506058739
New Jersey,NJ,2020-05-29,158844,158844.0,,557567.0,716411.0,13239.0,16960.0,716411,22.17218887,28.48877355,1029.0,29525.0,30554.0,135.0,3.3678078156706164,3.485182049110923
New Jersey,NJ,2020-05-30,159608,159608.0,,585700.0,745308.0,13345.0,17121.0,745308,21.41503915,27.250811,764.0,28133.0,28897.0,106.0,2.6438730664082777,2.715671986634913
New Jersey,NJ,2020-05-31,160445,160445.0,,585700.0,746145.0,13412.0,17197.0,746145,21.50319308,27.39371692,837.0,0.0,837.0,67.0,100.0,
New Jersey,NJ,2020-06-01,160918,160918.0,,634682.0,795600.0,13438.0,17222.0,795600,20.22599296,25.35411434,473.0,48982.0,49455.0,26.0,0.9564250328581538,0.9656608550079622
New Jersey,NJ,2020-06-02,161545,161545.0,,656132.0,817677.0,13490.0,17390.0,817677,19.7565787,24.62080801,627.0,21450.0,22077.0,52.0,2.8400597907324365,2.923076923076923
New Jersey,NJ,2020-06-03,162068,162068.0,,675352.0,837420.0,13602.0,17390.0,837420,19.35325165,23.99755979,523.0,19220.0,19743.0,112.0,2.649040166134833,2.721123829344433
New Jersey,NJ,2020-06-04,162530,162530.0,,695199.0,857729.0,13697.0,17604.0,857729,18.94887546,23.3789174,462.0,19847.0,20309.0,95.0,2.2748535132207395,2.327807729127828
New Jersey,NJ,2020-06-05,163336,163336.0,,755555.0,918891.0,13779.0,17880.0,918891,17.77534006,21.6180159,806.0,60356.0,61162.0,82.0,1.317811713155227,1.3354099012525682
New Jersey,NJ,2020-06-06,163893,163893.0,,779123.0,943016.0,13837.0,18023.0,943016,17.379662699999994,21.03557461,557.0,23568.0,24125.0,58.0,2.3088082901554405,2.3633740665308896
New Jersey,NJ,2020-06-07,164164,164164.0,,796261.0,960425.0,13908.0,18050.0,960425,17.09284952,20.61685804,271.0,17138.0,17409.0,71.0,1.5566660922511344,1.5812813630528648
New Jersey,NJ,2020-06-08,164497,164497.0,,810592.0,975089.0,13947.0,18050.0,975089,16.86994726,20.29343986,333.0,14331.0,14664.0,39.0,2.2708674304418985,2.323634079966506
New Jersey,NJ,2020-06-09,164796,164796.0,,824701.0,989497.0,14040.0,18069.0,989497,16.65452245,19.98251488,299.0,14109.0,14408.0,93.0,2.075235980011105,2.1192146856616345
New Jersey,NJ,2020-06-10,165346,165346.0,,843588.0,1008934.0,14116.0,18223.0,1008934,16.38818793,19.60032623,550.0,18887.0,19437.0,76.0,2.829654782116582,2.9120559114735003
New Jersey,NJ,2020-06-11,165816,165816.0,,864977.0,1030793.0,14183.0,18492.0,1030793,16.08625592,19.16998949,470.0,21389.0,21859.0,67.0,2.150144105402809,2.197391182383468
New Jersey,NJ,2020-06-12,166164,166164.0,,889232.0,1055396.0,14232.0,18607.0,1055396,15.7442325,18.68623711,348.0,24255.0,24603.0,49.0,1.4144616510181685,1.434755720470006
New Jersey,NJ,2020-06-13,166605,166605.0,,911610.0,1078215.0,14335.0,18707.0,1078215,15.45192749,18.27590746,441.0,22378.0,22819.0,103.0,1.9326000262938778,1.9706854946822772
New Jersey,NJ,2020-06-14,166881,166881.0,,930735.0,1097616.0,14372.0,18737.0,1097616,15.20395111,17.93002305,276.0,19125.0,19401.0,37.0,1.4226070821091696,1.4431372549019608
New Jersey,NJ,2020-06-15,167103,167103.0,,948980.0,1116083.0,14424.0,18755.0,1116083,14.97227357,17.60869565,222.0,18245.0,18467.0,52.0,1.2021443656251691,1.2167717182789806
New Jersey,NJ,2020-06-16,167426,167426.0,,964356.0,1131782.0,14476.0,18879.0,1131782,14.79313154,17.36143084,323.0,15376.0,15699.0,52.0,2.0574558889101215,2.1006763787721123
New Jersey,NJ,2020-06-17,167703,167703.0,,980138.0,1147841.0,14518.0,19010.0,1147841,14.61029881,17.11014163,277.0,15782.0,16059.0,42.0,1.7248894700790833,1.755164111012546
New Jersey,NJ,2020-06-18,168107,168107.0,,1003627.0,1171734.0,14550.0,19010.0,1171734,14.34685688,16.74994794,404.0,23489.0,23893.0,32.0,1.6908718034570793,1.7199540210311208
New Jersey,NJ,2020-06-19,168496,168496.0,,1025847.0,1194343.0,14585.0,19267.0,1194343,14.10784004,16.42506144,389.0,22220.0,22609.0,35.0,1.7205537617762838,1.7506750675067506
New Jersey,NJ,2020-06-20,168834,168834.0,,1050039.0,1218873.0,14608.0,19267.0,1218873,13.8516482,16.07883136,338.0,24192.0,24530.0,23.0,1.3779046066041583,1.3971560846560847
New Jersey,NJ,2020-06-21,169142,169142.0,,1075825.0,1244967.0,14623.0,19267.0,1244967,13.58606292,15.72207376,308.0,25786.0,26094.0,15.0,1.1803479727140338,1.1944465989296518
New Jersey,NJ,2020-06-22,169415,169415.0,,1097984.0,1267399.0,14651.0,19401.0,1267399,13.3671401,15.42964196,273.0,22159.0,22432.0,28.0,1.2170114122681883,1.23200505437971
New Jersey,NJ,2020-06-23,169734,169734.0,,1113717.0,1283451.0,14707.0,19512.0,1283451,13.22481341,15.24031688,319.0,15733.0,16052.0,56.0,1.9872913032643909,2.0275853301976734
New Jersey,NJ,2020-06-24,169892,169892.0,,1129753.0,1299645.0,14753.0,19598.0,1299645,13.0721851,15.03797733,158.0,16036.0,16194.0,46.0,0.9756700012350252,0.9852831129957597
New Jersey,NJ,2020-06-25,170196,170196.0,,1150714.0,1320910.0,14776.0,19668.0,1320910,12.88475369,14.79046922,304.0,20961.0,21265.0,23.0,1.4295791206207382,1.45031248509136
New Jersey,NJ,2020-06-26,170584,170584.0,,1176088.0,1346672.0,14819.0,19752.0,1346672,12.66707855,14.50435682,388.0,25374.0,25762.0,43.0,1.5060942473410448,1.529124300465043
New Jersey,NJ,2020-06-27,170873,170873.0,,1196377.0,1367250.0,14855.0,19823.0,1367250,12.49756811,14.28253803,289.0,20289.0,20578.0,36.0,1.4044124793468753,1.4244171718665286
New Jersey,NJ,2020-06-28,171182,171182.0,,1216651.0,1387833.0,14882.0,19841.0,1387833,12.33448117,14.0699346,309.0,20274.0,20583.0,27.0,1.5012388864596997,1.5241195620005918
New Jersey,NJ,2020-06-29,171272,171272.0,,1232712.0,1403984.0,14901.0,19847.0,1403984,12.19899942,13.89391845,90.0,16061.0,16151.0,19.0,0.5572410377066436,0.5603636137226823
New Jersey,NJ,2020-06-30,171667,171667.0,,1250707.0,1422374.0,14944.0,19847.0,1422374,12.06904794,13.7255968,395.0,17995.0,18390.0,43.0,2.147906470908102,2.1950541817171434
New Jersey,NJ,2020-07-01,171928,171928.0,,1271009.0,1442937.0,14987.0,20054.0,1442937,11.91514252,13.52689084,261.0,20302.0,20563.0,43.0,1.269270048144726,1.2855876268347948
New Jersey,NJ,2020-07-02,172356,172356.0,,1291557.0,1463913.0,15014.0,20141.0,1463913,11.77365048,13.34482334,428.0,20548.0,20976.0,27.0,2.040427154843631,2.0829277788592564
New Jersey,NJ,2020-07-03,172742,172742.0,,1312759.0,1485501.0,15072.0,20214.0,1485501,11.62853475,13.15869859,386.0,21202.0,21588.0,58.0,1.788030387252177,1.820582963871333
New Jersey,NJ,2020-07-04,173033,173033.0,,1335515.0,1508548.0,15097.0,20233.0,1508548,11.47016867,12.95627529,291.0,22756.0,23047.0,25.0,1.262637219594741,1.2787836175074705
New Jersey,NJ,2020-07-05,173402,173402.0,,1361238.0,1534640.0,15119.0,20237.0,1534640,11.29919721,12.73855123,369.0,25723.0,26092.0,22.0,1.4142265828606468,1.4345138591921627
New Jersey,NJ,2020-07-06,173611,173611.0,,1375598.0,1549209.0,15138.0,20237.0,1549209,11.20642857,12.62076566,209.0,14360.0,14569.0,19.0,1.434552817626467,1.4554317548746518
New Jersey,NJ,2020-07-07,173878,173878.0,,1386255.0,1560133.0,15191.0,20246.0,1560133,11.14507545,12.54300255,267.0,10657.0,10924.0,53.0,2.4441596484804102,2.5053955146851834
New Jersey,NJ,2020-07-08,174039,174039.0,,1403809.0,1577848.0,15243.0,20426.0,1577848,11.03014993,12.39762674,161.0,17554.0,17715.0,52.0,0.908834321196726,0.9171698758117807
New Jersey,NJ,2020-07-09,174270,174240.0,,1425177.0,1599417.0,15268.0,20505.0,1599417,10.89396949,12.22584984,201.0,21368.0,21569.0,25.0,0.9318929945755483,0.9406589292399851
New Jersey,NJ,2020-07-10,174628,174628.0,,1448530.0,1623158.0,15299.0,20567.0,1623158,10.75853367,12.05553216,388.0,23353.0,23741.0,31.0,1.6343035255465228,1.6614567721491884
New Jersey,NJ,2020-07-11,174959,174959.0,,1486325.0,1661284.0,15345.0,20632.0,1661284,10.5315527,11.77124788,331.0,37795.0,38126.0,46.0,0.8681739495357499,0.8757772192088901
New Jersey,NJ,2020-07-12,175298,175298.0,,1510306.0,1685604.0,15361.0,20632.0,1685604,10.39971429,11.60678697,339.0,23981.0,24320.0,16.0,1.3939144736842106,1.4136191151328135
New Jersey,NJ,2020-07-13,175522,175522.0,,1524863.0,1700385.0,15380.0,20632.0,1700385,10.32248579,11.51067342,224.0,14557.0,14781.0,19.0,1.5154590352479533,1.5387785944906232
New Jersey,NJ,2020-07-14,175915,175915.0,,1545316.0,1721231.0,15402.0,20632.0,1721231,10.22030163,11.38375581,393.0,20453.0,20846.0,22.0,1.885253765710448,1.9214785117097737
New Jersey,NJ,2020-07-15,176278,176278.0,,1566069.0,1742347.0,15427.0,20774.0,1742347,10.11727285,11.25608131,363.0,20753.0,21116.0,25.0,1.719075582496685,1.7491447019707993
New Jersey,NJ,2020-07-16,176501,176501.0,,1583403.0,1759904.0,15458.0,20774.0,1759904,10.02901295,11.14694111,223.0,17334.0,17557.0,31.0,1.2701486586546678,1.2864889811930311
New Jersey,NJ,2020-07-17,176551,176551.0,,1592377.0,1768928.0,15477.0,21003.0,1768928,9.980677562999999,11.08726137,50.0,8974.0,9024.0,19.0,0.5540780141843972,0.5571651437486072
New Jersey,NJ,2020-07-18,176814,176814.0,,1604636.0,1781450.0,15492.0,21064.0,1781450,9.925285582,11.0189476,263.0,12259.0,12522.0,15.0,2.100303465900016,2.145362590749653
New Jersey,NJ,2020-07-19,176783,176783.0,,1614354.0,1791137.0,15500.0,21064.0,1791137,9.86987595,10.95069607,-31.0,9718.0,9687.0,8.0,-0.3200165169815216,-0.3189956781230706
New Jersey,NJ,2020-07-20,176963,176963.0,,1625911.0,1802874.0,15510.0,21058.0,1802874,9.815605527999999,10.88392907,180.0,11557.0,11737.0,10.0,1.5336116554485812,1.5574976204897464
New Jersey,NJ,2020-07-21,177256,177256.0,,1640699.0,1817955.0,15533.0,21099.0,1817955,9.750296349,10.80368794,293.0,14788.0,15081.0,23.0,1.9428419866056628,1.9813362185555856
New Jersey,NJ,2020-07-22,177645,177645.0,,1663284.0,1840929.0,15557.0,21184.0,1840929,9.649747492000001,10.68037689,389.0,22585.0,22974.0,24.0,1.6932184208235397,1.722382112021253
New Jersey,NJ,2020-07-23,177887,177887.0,,1681751.0,1859638.0,15581.0,21184.0,1859638,9.565678912000001,10.57748739,242.0,18467.0,18709.0,24.0,1.2934951093056817,1.3104456598256349
New Jersey,NJ,2020-07-24,178345,178345.0,,1709299.0,1887644.0,15616.0,21184.0,1887644,9.448020919,10.43380942,458.0,27548.0,28006.0,35.0,1.6353638506034422,1.6625526354000288
New Jersey,NJ,2020-07-25,178858,178858.0,,1709299.0,1888157.0,15627.0,21314.0,1888157,9.472623303999999,10.46382172,513.0,0.0,513.0,11.0,100.0,
New Jersey,NJ,2020-07-26,179363,179363.0,,1773926.0,1953289.0,15639.0,21314.0,1953289,9.182614554,10.11107566,505.0,64627.0,65132.0,12.0,0.7753485229994473,0.7814071518096152
New Jersey,NJ,2020-07-27,179812,179812.0,,1804029.0,1983841.0,15657.0,21321.0,1983841,9.063831224,9.967245538,449.0,30103.0,30552.0,18.0,1.4696255564283844,1.491545693120287
New Jersey,NJ,2020-07-28,180295,180295.0,,1804009.0,1984304.0,15679.0,21321.0,1984304,9.086057378,9.994129741,483.0,-20.0,463.0,22.0,104.31965442764579,-2415.0
New Jersey,NJ,2020-07-29,180600,180766.0,,1861916.0,2042682.0,15697.0,21321.0,2042682,8.849444015,9.708601247,471.0,57907.0,58378.0,18.0,0.8068107848847168,0.8133731673200131
New Jersey,NJ,2020-07-30,180970,180970.0,,1878594.0,2059564.0,15708.0,21565.0,2059564,8.786811189,9.633268285,204.0,16678.0,16882.0,11.0,1.2083876317971805,1.2231682455929969
New Jersey,NJ,2020-07-31,181660,181660.0,,1914669.0,2096329.0,15719.0,21565.0,2096329,8.665624527,9.487801808,690.0,36075.0,36765.0,11.0,1.8767849857201142,1.9126819126819128
New Jersey,NJ,2020-08-01,182029,182029.0,,1914669.0,2096698.0,15731.0,21565.0,2096698,8.681698556,9.507074069,369.0,0.0,369.0,12.0,100.0,
New Jersey,NJ,2020-08-02,182350,182350.0,,1963528.0,2145878.0,15737.0,21565.0,2145878,8.497687194,9.286855089,321.0,48859.0,49180.0,6.0,0.6527043513623424,0.6569925704578481
New Jersey,NJ,2020-08-03,182614,182614.0,,1981966.0,2164580.0,15747.0,21565.0,2164580,8.436463425,9.21378066,264.0,18438.0,18702.0,10.0,1.4116137311517485,1.4318255776114546
New Jersey,NJ,2020-08-04,182970,182970.0,,1981966.0,2164936.0,15758.0,21565.0,2164936,8.451520045,9.231742622999999,356.0,0.0,356.0,11.0,100.0,
New Jersey,NJ,2020-08-05,183327,183327.0,,2003691.0,2187018.0,15765.0,21565.0,2187018,8.382509882999999,9.149464663,357.0,21725.0,22082.0,7.0,1.6167013857440449,1.6432681242807823
New Jersey,NJ,2020-08-06,183701,183701.0,,2046544.0,2230245.0,15772.0,21565.0,2230245,8.236808064,8.976156877000001,374.0,42853.0,43227.0,7.0,0.8651999907465242,0.872751032599818
New Jersey,NJ,2020-08-07,184061,184061.0,,2068731.0,2252792.0,15783.0,21949.0,2252792,8.170350392000001,8.897290175,360.0,22187.0,22547.0,11.0,1.5966647447553999,1.6225717762653806
New Jersey,NJ,2020-08-08,184429,184429.0,,2068363.0,2252792.0,15792.0,21949.0,2252792,8.186685677,8.916665015,368.0,-368.0,0.0,9.0,,-100.0
New Jersey,NJ,2020-08-09,184773,184773.0,,2117079.0,2301852.0,15797.0,21992.0,2301852,8.027145099,8.727732881,344.0,48716.0,49060.0,5.0,0.701182225845903,0.7061335084982346
New Jersey,NJ,2020-08-10,185031,185031.0,,2139015.0,2324046.0,15801.0,21992.0,2324046,7.961589401,8.65028997,258.0,21936.0,22194.0,4.0,1.1624763449580968,1.176148796498906
New Jersey,NJ,2020-08-11,185475,185475.0,,2164835.0,2350310.0,15813.0,22052.0,2350310,7.891512183,8.567627556,444.0,25820.0,26264.0,12.0,1.6905269570514772,1.7195972114639815
New Jersey,NJ,2020-08-12,185938,185938.0,,2190078.0,2376016.0,15824.0,22096.0,2376016,7.825620702999999,8.490017251,463.0,25243.0,25706.0,11.0,1.8011359215747296,1.8341718496216772
New Jersey,NJ,2020-08-13,186594,186594.0,,2217096.0,2403690.0,15832.0,22125.0,2403690,7.762814672,8.416144362,656.0,27018.0,27674.0,8.0,2.37045602370456,2.42801095565919
New Jersey,NJ,2020-08-14,187164,187164.0,,2242677.0,2429841.0,15842.0,22161.0,2429841,7.702726227999999,8.345562023,570.0,25581.0,26151.0,10.0,2.179648961798784,2.228216254251202
New Jersey,NJ,2020-08-15,187442,187442.0,,2273941.0,2461383.0,15851.0,22197.0,2461383,7.615312205,8.243045883999999,278.0,31264.0,31542.0,9.0,0.8813645298332382,0.8892016376663255
New Jersey,NJ,2020-08-16,187455,187455.0,,2302731.0,2490186.0,15853.0,22206.0,2490186,7.527750939,8.140551371,13.0,28790.0,28803.0,2.0,0.045134187411033574,0.045154567558179926
New Jersey,NJ,2020-08-17,187767,187767.0,,2323303.0,2511070.0,15857.0,22218.0,2511070,7.477569322999999,8.081898917,312.0,20572.0,20884.0,4.0,1.4939666730511396,1.516624538207272
New Jersey,NJ,2020-08-18,188098,188098.0,,2344647.0,2532745.0,15867.0,22259.0,2532745,7.426645793,8.022444317,331.0,21344.0,21675.0,10.0,1.5271049596309112,1.5507871064467766
New Jersey,NJ,2020-08-19,188427,188427.0,,2369285.0,2557712.0,15878.0,22311.0,2557712,7.367013956,7.952905622999999,329.0,24638.0,24967.0,11.0,1.3177394160291585,1.3353356603620423
