Dist Code,Impacted G,Proporti 1,Proportion,REP,Rep Dist,Rep First,Rep Last,Rep Party,Route Ids,Stop Id,Stop Name,Town,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
MID25,"25025000803,25017354100,25017354000,25017353900,25017353800,25017353700,25017353600,25017353500,25017353400,25017353300,25017353000,25017352900,25025981501","0.04,0.03,0.02,0.16,0.15,0.24,0.03,0.10,0.06,0.00,0.06,0.05,0.02","0.07,0.09,0.08,1.00,1.00,0.89,0.08,0.99,0.40,0.00,0.35,0.34,0.04",Marjorie C. Decker (D),25th Middlesex,Marjorie C.,Decker,(D),1,108,Massachusetts Ave @ Trowbridge St,CAMBRIDGE,http://malegislature.gov/Legislators/Profile/MCD1,Point,Polygon,8872,75025,2,84,4602566.88383,12119.6188689
NOR13,"25021403400,25021403300,25021403100,25021457200","0.23,0.16,0.02,0.59","0.05,0.04,0.01,0.38",Denise C. Garlick (D),13th Norfolk,Denise C.,Garlick,(D),59,82437,Highland Ave @ May St,NEEDHAM,http://malegislature.gov/Legislators/Profile/DCG1,Point,Polygon,215,155313,3,109,91333688.4108,55592.1594631
NOR01,"25021417601,25021416400,25021417502,25021417200,25021417100,25021417602","0.11,0.01,0.00,0.45,0.39,0.04","0.22,0.00,0.01,0.37,0.61,0.03",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),"217,211",3106,Highland Ave @ Elmwood Ave,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,1607,83285,2,97,32010475.7398,65034.9363785
MID29,"25017357400,25017357300,25017370400,25017370300,25017354300,25017370201","0.00,0.04,0.08,0.61,0.00,0.25","0.00,0.14,0.11,0.43,0.00,0.40",Jonathan Hecht (D),29th Middlesex,Jonathan,Hecht,(D),71,2036,Mt Auburn St @ Upland Rd,WATERTOWN,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,809,95796,2,88,14133168.9641,24350.6780317
SUFF12,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100700,25025100603","0.03,0.48,0.03,0.00,0.00,0.41,0.01","0.01,0.55,0.12,0.00,0.01,0.68,0.02",Daniel Cullinane (D),12th Suffolk,Daniel,Cullinane,(D),215,33691,Granite Ave @ Gallivan Blvd,BOSTON,http://malegislature.gov/Legislators/Profile/D_C1,Point,Polygon,1277,88453,2,135,10215903.3988,23539.4207407
SUFF12,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100700,25025100603","0.03,0.48,0.03,0.00,0.00,0.41,0.01","0.01,0.55,0.12,0.00,0.02,0.68,0.02",Daniel Cullinane (D),12th Suffolk,Daniel,Cullinane,(D),"215,202",3378,Granite Ave @ Gallivan Blvd,BOSTON,http://malegislature.gov/Legislators/Profile/D_C1,Point,Polygon,1292,88453,2,135,10215903.3988,23539.4207407
MID10,"25017368700,25017368500,25017368400,25017368300,25017368902,25017368800,25017368600","0.16,0.25,0.12,0.05,0.03,0.21,0.18","0.44,1.00,0.06,0.06,0.05,0.24,0.30",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),558,7847,Spruce St @ Moody St,WALTHAM,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,976,72523,2,69,13828722.3541,33255.4346385
NOR07,"25021416400,25021417200","0.79,0.19","0.35,0.15",William J. Driscoll (D),7th Norfolk,William J.,Driscoll,(D),215,3364,Opp 197 Granite Ave,MILTON,http://malegislature.gov/Legislators/Profile/WJD1,Point,Polygon,450,115021,2,103,47436712.8531,60203.4613137
SUFF13,"25021416400,25021417200,25025100800,25025100700,25025100603","0.04,0.03,0.04,0.57,0.15","0.02,0.03,0.04,0.95,0.34",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),201,38812,Hallet St @ Florian Hall,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,701,88889,2,136,8642595.73697,34955.033552
NOR07,"25021416400,25021417200","0.79,0.19","0.35,0.15",William J. Driscoll (D),7th Norfolk,William J.,Driscoll,(D),215,3385,197 Granite Ave,MILTON,http://malegislature.gov/Legislators/Profile/WJD1,Point,Polygon,450,115021,2,103,47436712.8531,60203.4613137
NOR01,"25021417601,25021416400,25021417502,25021417501,25021417200,25021417100,25021417602","0.11,0.00,0.00,0.00,0.47,0.38,0.03","0.23,0.00,0.01,0.00,0.38,0.59,0.03",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),"217,211",3186,Highland Ave @ Elmwood Ave,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,1617,82596,2,97,32010475.7398,65034.9363785
MID10,"25017368700,25017368500,25017368400,25017368300,25017368902,25017368800,25017368600","0.16,0.25,0.12,0.05,0.03,0.20,0.18","0.43,1.00,0.07,0.06,0.05,0.24,0.30",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),558,78122,Spruce St @ Moody St,WALTHAM,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,987,72488,2,69,13828722.3541,33255.4346385
SUFF13,"25021416400,25021417200,25025100800,25025100700,25025100603","0.04,0.03,0.04,0.57,0.15","0.02,0.03,0.04,0.95,0.34",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),"202,201",38814,55 Hallet St opp Florian Hall,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,701,88889,2,136,8642595.73697,34955.033552
MID29,"25017357400,25017357300,25017370400,25017370300,25017354300,25017370201","0.00,0.04,0.10,0.57,0.00,0.28","0.01,0.13,0.13,0.40,0.00,0.44",Jonathan Hecht (D),29th Middlesex,Jonathan,Hecht,(D),71,2058,Mt Auburn St @ Adams St,WATERTOWN,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,818,97055,2,88,14133168.9641,24350.6780317
SUFF12,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100700,25025100603","0.02,0.51,0.04,0.01,0.03,0.36,0.00","0.01,0.58,0.16,0.02,0.09,0.61,0.00",Daniel Cullinane (D),12th Suffolk,Daniel,Cullinane,(D),215,3370,Gallivan Blvd @ Kenmere Rd,BOSTON,http://malegislature.gov/Legislators/Profile/D_C1,Point,Polygon,1498,86489,2,135,10215903.3988,23539.4207407
NOR02,"25021417802,25021417801","0.23,0.36","0.39,0.34",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),216,32760,748 Sea St,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,214,75731,2,98,14690133.9884,35915.5846188
SUFF14,"25025140400,25025140300,25025140107,25025140105,25025980700","0.00,0.05,0.15,0.44,0.37","0.00,0.06,0.47,0.88,0.25",Angelo M. Scaccia (D),14th Suffolk,Angelo M.,Scaccia,(D),50,2812,West St opp Deforest St,BOSTON,http://malegislature.gov/Legislators/Profile/AMS1,Point,Polygon,829,55097,2,137,14291898.0812,22013.1193192
SUFF06,"25025100500,25025100400,25025100300,25025101102,25025101101,25025101002,25025100900,25025100200,25025100100","0.02,0.01,0.23,0.16,0.07,0.17,0.01,0.17,0.16","0.04,0.04,0.96,0.56,0.36,0.30,0.01,1.00,0.32",Russell E. Holmes (D),6th Suffolk,Russell E.,Holmes,(D),26,441,Norfolk St @ Willowwood St,BOSTON,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,2970,45424,2,129,7922005.65874,22391.2473893
MID10,"25017374600,25017368700,25017368500,25017374500,25017369100,25017368902,25017368800,25017370102,25017368600","0.00,0.33,0.00,0.06,0.00,0.00,0.56,0.02,0.01","0.00,0.92,0.02,0.07,0.00,0.00,0.66,0.02,0.02",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),558,7851,River St @ School Ave,WALTHAM,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,674,75897,2,69,13828722.3541,33255.4346385
SUFF11,"25025110607,25025140400,25025110502,25025110401,25025110103,25025110301,25025110403,25025110201","0.05,0.01,0.17,0.23,0.00,0.09,0.30,0.13","0.08,0.02,0.52,0.89,0.01,0.23,0.65,0.78",Elizabeth A. Malia (D),11th Suffolk,Elizabeth A.,Malia,(D),"30,27,14",6462,Cummins Hwy @ Sherwood St,BOSTON,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,2184,75156,2,134,9548119.27484,22506.5331267
NOR02,"25021417601,25021417502,25021417501,25021417200,25021417100,25021417602","0.17,0.00,0.00,0.21,0.36,0.25","0.37,0.00,0.00,0.18,0.55,0.24",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),"217,211",3476,Beale St @ Arlington St,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,1511,81813,2,98,14690133.9884,35915.5846188
MID10,"25017370202,25017370101,25017370102,25017373200","0.05,0.29,0.54,0.12","0.10,0.42,0.48,0.18",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),"70,70A,34E",8298,Main St @ Howard St,WATERTOWN,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,1035,92150,2,69,13828722.3541,33255.4346385
MID29,"25017370202,25017370101,25017370102,25017373200","0.05,0.30,0.53,0.12","0.10,0.42,0.47,0.18",Jonathan Hecht (D),29th Middlesex,Jonathan,Hecht,(D),"70,70A,34E",8819,Main St @ Edenfield Ave,WATERTOWN,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,1024,92319,2,88,14133168.9641,24350.6780317
SUFF06,"25025100300,25025101102,25025101101,25025101002,25025101001,25025100200,25025100100,25025981100","0.12,0.20,0.18,0.13,0.00,0.16,0.18,0.03","0.48,0.72,0.98,0.22,0.00,0.95,0.35,0.02",Russell E. Holmes (D),6th Suffolk,Russell E.,Holmes,(D),21,527,Morton St @ Wildwood St,BOSTON,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,2959,44859,2,129,7922005.65874,22391.2473893
PLYM03,"25021423100,25023500103,25023501101","0.12,0.52,0.05","0.01,0.55,0.01",Joan Meschino (D),3rd Plymouth,Joan,Meschino,(D),,111828,School St - Nantasket Ave to Atlantic Ave (FLAG),HULL,http://malegislature.gov/Legislators/Profile/J_M1,Point,MultiPolygon,64,86889,2,114,95819606.6719,139330.630248
NOR02,"25021417802,25021417801","0.22,0.36","0.38,0.34",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),216,3252,749 Sea St,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,212,76578,2,98,14690133.9884,35915.5846188
MID10,"25017368700,25017368500,25017368400,25017368300,25017368902,25017368800,25017368600","0.08,0.25,0.21,0.12,0.03,0.16,0.16","0.23,1.00,0.11,0.14,0.04,0.19,0.26",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),558,7813,Crescent St @ Spruce St,WALTHAM,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,971,73959,2,69,13828722.3541,33255.4346385
SUFF10,"25025130402,25025130300,25025130200,25025130100,25025130404","0.05,0.39,0.46,0.06,0.04","0.05,0.55,0.68,0.03,0.05",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),"37,36,38,27,35",782,Centre St Opp Mt Vernon St,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,711,109019,2,133,23225083.8591,30760.3994202
SUFF14,"25025140400,25025140300,25025140107,25025140105,25025980700","0.00,0.04,0.14,0.44,0.38","0.00,0.05,0.45,0.88,0.26",Angelo M. Scaccia (D),14th Suffolk,Angelo M.,Scaccia,(D),"50,40",2789,West St @ Deforest St,BOSTON,http://malegislature.gov/Legislators/Profile/AMS1,Point,Polygon,812,54494,2,137,14291898.0812,22013.1193192
MID10,"25017368700,25017368500,25017374500,25017369100,25017368902,25017368800,25017370102,25017368600","0.34,0.01,0.06,0.00,0.00,0.56,0.02,0.01","0.93,0.02,0.06,0.00,0.00,0.67,0.02,0.02",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),558,7809,River St @ School Ave,WALTHAM,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,678,75660,2,69,13828722.3541,33255.4346385
SUFF11,"25025110607,25025140400,25025110502,25025110401,25025110103,25025110301,25025110403,25025110201","0.05,0.01,0.18,0.23,0.01,0.09,0.30,0.13","0.09,0.01,0.53,0.91,0.01,0.22,0.64,0.74",Elizabeth A. Malia (D),11th Suffolk,Elizabeth A.,Malia,(D),"30,27,14",6431,93 Cummins Hwy opp Sherwood St,BOSTON,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,2178,75461,2,134,9548119.27484,22506.5331267
MID29,"25017357400,25017357300,25017370400,25017370300,25017370201","0.02,0.01,0.18,0.38,0.41","0.04,0.05,0.23,0.27,0.63",Jonathan Hecht (D),29th Middlesex,Jonathan,Hecht,(D),71,2057,Mt Auburn St @ School St,WATERTOWN,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,858,102955,2,88,14133168.9641,24350.6780317
SUFF10,"25021402101,25025130402,25025130404,25025130406","0.11,0.41,0.45,0.03","0.05,0.36,0.56,0.06",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),35,828,Centre St @ Fairlane Rd,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,513,74061,2,133,23225083.8591,30760.3994202
SUFF06,"25025100300,25025101102,25025101101,25025101002,25025101001,25025100200,25025100100,25025981100","0.12,0.20,0.18,0.12,0.00,0.16,0.18,0.03","0.48,0.72,0.98,0.22,0.00,0.96,0.35,0.02",Russell E. Holmes (D),6th Suffolk,Russell E.,Holmes,(D),21,542,Morton St @ Wildwood St,BOSTON,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,2965,44855,2,129,7922005.65874,22391.2473893
MID10,"25017368700,25017368500,25017368400,25017368300,25017368902,25017368800,25017368600","0.09,0.25,0.19,0.11,0.03,0.17,0.15","0.26,1.00,0.10,0.13,0.05,0.20,0.26",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),558,78461,Spruce St @ Crescent St,WALTHAM,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,971,73606,2,69,13828722.3541,33255.4346385
ESS07,"25009204702,25009204701","0.00,1.00","0.00,0.27",Paul F. Tucker (D),7th Essex,Paul F.,Tucker,(D),"456,450",14468,Highland Ave opp Cedar Rd,SALEM,http://malegislature.gov/Legislators/Profile/PFT1,Point,MultiPolygon,90,69244,2,31,21919910.6873,47226.7848168
MID26,"25017353101,25017351500,25017353800,25017353700,25017353500,25017353400,25017351203,25017353000,25017352900,25017352800,25017352700,25017352600,25017352500,25017352400","0.05,0.04,0.08,0.03,0.01,0.00,0.12,0.16,0.15,0.08,0.05,0.07,0.10,0.06","0.27,0.06,0.50,0.13,0.13,0.01,0.57,0.96,1.00,1.00,0.68,0.61,1.00,0.25",Mike Connolly (D),26th Middlesex,Mike,Connolly,(D),"83,91",2440,Prospect St @ St Mary Rd,CAMBRIDGE,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,9790,92180,2,85,6687439.87223,18679.2635493
PLYM03,"25021423100,25023500103,25023501101","0.11,0.53,0.04","0.01,0.55,0.01",Joan Meschino (D),3rd Plymouth,Joan,Meschino,(D),,111234,School St - Atlantic Ave to Nantasket Ave (FLAG),HULL,http://malegislature.gov/Legislators/Profile/J_M1,Point,MultiPolygon,64,85190,2,114,95819606.6719,139330.630248
SUFF13,"25021416400,25025100800,25025100601,25025100500,25025100400,25025100700,25025100603","0.02,0.47,0.05,0.00,0.01,0.40,0.01","0.01,0.55,0.19,0.00,0.03,0.67,0.03",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),19,13378,Adams St @ Gallivan Blvd,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,1435,87375,2,136,8642595.73697,34955.033552
MID29,"25017357400,25017357300,25017370400,25017370300,25017370201","0.02,0.03,0.14,0.45,0.36","0.04,0.11,0.18,0.32,0.56",Jonathan Hecht (D),29th Middlesex,Jonathan,Hecht,(D),71,2037,Mt Auburn St @ Winsor Ave,WATERTOWN,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,848,101344,2,88,14133168.9641,24350.6780317
NOR02,"25021417601,25021417501,25021417200,25021417100,25021417602","0.20,0.00,0.18,0.32,0.30","0.41,0.00,0.15,0.49,0.28",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),"217,245,211",3191,Newport Ave @ Beale St,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,1471,80516,2,98,14690133.9884,35915.5846188
SUFF13,"25021416400,25025100800,25025100601,25025100700,25025100603","0.03,0.40,0.04,0.46,0.03","0.01,0.46,0.15,0.76,0.07",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),"19,201",3078,Gallivan Blvd @ Ross Rd,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,1261,88221,2,136,8642595.73697,34955.033552
NOR01,"25021416400,25021417200,25021417100","0.14,0.77,0.09","0.06,0.63,0.14",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),"217,211",3113,Wilson Ave @ Bowdoin Ave,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,1405,83164,2,97,32010475.7398,65034.9363785
SUFF06,"25025140400,25025110502,25025110401,25025110103,25025110301,25025981100,25025110403,25025110201","0.04,0.04,0.22,0.01,0.26,0.07,0.19,0.17","0.04,0.11,0.87,0.01,0.66,0.05,0.40,1.00",Russell E. Holmes (D),6th Suffolk,Russell E.,Holmes,(D),"32,33",76495,515 Hyde Park Ave,BOSTON,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,1785,65642,2,129,7922005.65874,22391.2473893
MID10,"25017368500,25017368400,25017368300,25017368200,25017368800,25017368600","0.03,0.65,0.25,0.01,0.02,0.03","0.13,0.34,0.29,0.00,0.03,0.06",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),553,7605,South St @ Dartmouth St,WALTHAM,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,737,81564,2,69,13828722.3541,33255.4346385
MID26,"25017353101,25017351500,25017353900,25017353800,25017353700,25017353500,25017353400,25017353300,25017351203,25017353000,25017352900,25017352800,25017352700,25017352500","0.02,0.00,0.01,0.15,0.13,0.08,0.01,0.01,0.10,0.16,0.15,0.06,0.02,0.08","0.12,0.00,0.06,1.00,0.48,0.79,0.08,0.03,0.52,0.99,1.00,0.78,0.30,0.83",Mike Connolly (D),26th Middlesex,Mike,Connolly,(D),68,2221,Broadway @ Lee St,CAMBRIDGE,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,10413,92453,2,85,6687439.87223,18679.2635493
SUFF10,"25025130402,25025130300,25025130200,25025130100","0.20,0.00,0.19,0.61","0.18,0.00,0.28,0.28",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),52,8394,Baker St @ Varick Rd,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,481,99077,2,133,23225083.8591,30760.3994202
NOR02,"25021417802,25021417801","0.12,0.41","0.20,0.39",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),216,3254,Sea St opp Manet Ave,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,196,88897,2,98,14690133.9884,35915.5846188
MID26,"25017353101,25017351500,25017353900,25017353800,25017353700,25017353500,25017353400,25017353300,25017351203,25017353000,25017352900,25017352800,25017352700,25017352500","0.02,0.00,0.01,0.15,0.13,0.08,0.01,0.01,0.10,0.16,0.15,0.06,0.02,0.08","0.12,0.00,0.06,1.00,0.48,0.79,0.08,0.03,0.52,0.99,1.00,0.78,0.30,0.83",Mike Connolly (D),26th Middlesex,Mike,Connolly,(D),68,2224,Broadway @ Fayette St,CAMBRIDGE,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,10413,92453,2,85,6687439.87223,18679.2635493
SUFF10,"25025130402,25025130300,25025130200,25025130100","0.19,0.00,0.19,0.62","0.17,0.00,0.28,0.29",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),52,85565,Baker St opp Varick Rd,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,483,99405,2,133,23225083.8591,30760.3994202
SUFF14,"25025140400,25025140300,25025140106,25025140107,25025140105,25025980700,25025110403","0.01,0.00,0.01,0.08,0.41,0.47,0.01","0.01,0.01,0.05,0.26,0.83,0.33,0.03",Angelo M. Scaccia (D),14th Suffolk,Angelo M.,Scaccia,(D),"50,40",2790,347 West St,BOSTON,http://malegislature.gov/Legislators/Profile/AMS1,Point,Polygon,724,47875,2,137,14291898.0812,22013.1193192
MID26,"25017353101,25017351500,25017353800,25017353700,25017353500,25017353400,25017351203,25017353000,25017352900,25017352800,25017352700,25017352600,25017352500,25017352400","0.05,0.04,0.07,0.04,0.01,0.00,0.13,0.15,0.15,0.08,0.06,0.07,0.10,0.05","0.23,0.07,0.47,0.13,0.08,0.01,0.63,0.93,1.00,1.00,0.71,0.63,1.00,0.24",Mike Connolly (D),26th Middlesex,Mike,Connolly,(D),"83,91",2449,Prospect St @ Gardner Rd,CAMBRIDGE,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,9778,92254,2,85,6687439.87223,18679.2635493
SUFF15,"25025110607,25025110502,25025110501,25025110401,25025110103,25025140106,25025110403","0.20,0.34,0.12,0.10,0.00,0.01,0.24","0.34,1.00,0.37,0.38,0.00,0.07,0.51",Nika Elugardo (D),15th Suffolk,Nika,Elugardo,(D),"34E,34,40,70A,50",634,Washington St @ Albano St,BOSTON,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,2312,90829,2,138,8393152.22191,22444.1687602
NOR02,"25021417601,25021417501,25021417200,25021417100,25021417602","0.27,0.00,0.04,0.15,0.53","0.57,0.00,0.04,0.23,0.50",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),"210,212,202,211",3050,Hancock St @ Elm Ave,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,1364,75866,2,98,14690133.9884,35915.5846188
SUFF12,"25025100800,25025100601,25025100500,25025100400,25025100300,25025100900,25025092300,25025092200","0.12,0.00,0.30,0.31,0.15,0.11,0.00,0.00","0.14,0.00,0.71,1.00,0.63,0.23,0.00,0.00",Daniel Cullinane (D),12th Suffolk,Daniel,Cullinane,(D),26,491,Washington St @ Stockton St,BOSTON,http://malegislature.gov/Legislators/Profile/D_C1,Point,Polygon,3391,58580,2,135,10215903.3988,23539.4207407
MID10,"25017370202,25017370101,25017370102,25017373200","0.03,0.34,0.51,0.11","0.07,0.49,0.45,0.17",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),"70,70A,34E",8294,Main St @ Oakland St,WATERTOWN,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,1046,92668,2,69,13828722.3541,33255.4346385
MID25,"25025000803,25017354100,25017354000,25017353900,25017353800,25017353700,25017353600,25017353500,25017353400,25017353000,25017352900,25025981501,25025000100","0.07,0.09,0.05,0.16,0.14,0.22,0.07,0.08,0.01,0.00,0.01,0.03,0.00","0.13,0.30,0.22,1.00,0.94,0.82,0.19,0.77,0.07,0.01,0.06,0.06,0.00",Marjorie C. Decker (D),25th Middlesex,Marjorie C.,Decker,(D),1,66,Mt Auburn St @ DeWolfe St,CAMBRIDGE,http://malegislature.gov/Legislators/Profile/MCD1,Point,Polygon,7852,74583,2,84,4602566.88383,12119.6188689
NOR02,"25021417802,25021417801","0.13,0.37","0.22,0.35",Tackey Chan (D),2nd Norfolk,Tackey,Chan,(D),216,3253,Sea St @ Babcock St,QUINCY,http://malegislature.gov/Legislators/Profile/T_C1,Point,MultiPolygon,184,86191,2,98,14690133.9884,35915.5846188
MID10,"25017370202,25017370101,25017370102,25017373200","0.03,0.36,0.50,0.11","0.05,0.51,0.45,0.17",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),"70,70A,34E",8820,Main St @ Olney St,WATERTOWN,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,1055,92942,2,69,13828722.3541,33255.4346385
SUFF15,"25025110607,25025110502,25025110501,25025110401,25025110103,25025140106,25025110403","0.20,0.34,0.11,0.11,0.00,0.01,0.23","0.36,1.00,0.34,0.41,0.00,0.04,0.50",Nika Elugardo (D),15th Suffolk,Nika,Elugardo,(D),"34E,34,40,70A,50",603,Washington St @ Albano St,BOSTON,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,2322,90596,2,138,8393152.22191,22444.1687602
