,dist_code,stop_id,Impacted T,Proportion,REP,rep_dist,Rep Party,route_ids,Stop Name,Town,Town Id,tract_id,Impacted P,Income,income_level,Repdistnum
2549,MID32,5931.0,"335400,337102,336200,336100","0.11,0.01,0.03,0.72",Paul A. Brodeur (D),32nd Middlesex,(D),131,Franklin St @ Greenwood St,MELROSE,178.0,336100,786.0,108545.0,2.0,91.0
2550,MID24,2101.0,"357800,357700,357600,357500,370202,370101,369100","0.05,0.32,1.00,0.23,0.06,0.12,0.02",David M. Rogers (D),24th Middlesex,(D),73,Trapelo Rd @ Sycamore St,BELMONT,26.0,357700,654.0,92971.0,2.0,83.0
2551,SUFF12,533.0,"100800,100500,100400,100300,100900,100700","0.54,0.17,0.90,0.00,0.30,0.04",Daniel Cullinane (D),12th Suffolk,(D),"24,217,215,21,27,240",Dorchester Ave @ Gallivan Blvd,BOSTON,35.0,100400,2523.0,67686.0,2.0,135.0
2552,MID32,9074.0,"335400,337102,336200,336100","0.11,0.00,0.03,0.72",Paul A. Brodeur (D),32nd Middlesex,(D),131,Franklin St opp Greenwood St,MELROSE,178.0,336100,783.0,108644.0,2.0,91.0
2553,NOR07,4224.0,"420302,457100","0.34,0.03",William J. Driscoll (D),7th Norfolk,(D),"238,240",Opp 530 S Main St,RANDOLPH,244.0,420302,163.0,73794.0,2.0,103.0
2554,MID24,2189.0,"354600,357500,357400,357300,357200,354300","0.05,0.03,0.40,0.59,0.51,0.27",David M. Rogers (D),24th Middlesex,(D),"74,725,75,72",Bright Rd @ Washington St,BELMONT,26.0,357200,835.0,138934.0,3.0,83.0
2555,MID32,19073.0,"335400,337102,336100","0.10,0.03,0.69",Paul A. Brodeur (D),32nd Middlesex,(D),131,Franklin St @ Vinton St,MELROSE,178.0,336100,737.0,107494.0,2.0,91.0
2556,MID24,2146.0,"354600,357500,357400,357300,357200,354300","0.05,0.03,0.40,0.59,0.51,0.27",David M. Rogers (D),24th Middlesex,(D),"74,725,75,72",Bright Rd @ Washington St,BELMONT,26.0,357200,835.0,138934.0,3.0,83.0
2557,MID32,9071.0,"335400,337102,336100","0.08,0.07,0.59",Paul A. Brodeur (D),32nd Middlesex,(D),131,Warren St @ Melrose St,MELROSE,178.0,336100,641.0,107012.0,2.0,91.0
2558,NOR07,4241.0,"420302,457100","0.34,0.03",William J. Driscoll (D),7th Norfolk,(D),"238,240",498 S Main St,RANDOLPH,244.0,420302,163.0,73794.0,2.0,103.0
2559,SUFF01,4727.0,"051101,160502,051000,981300,050901,160101","0.07,0.20,0.87,0.01,0.33,0.38",Adrian C. Madaro (D),1st Suffolk,(D),"449,459,448,450",McClellan Highway @ Addison St,BOSTON,35.0,51000,2711.0,55574.0,2.0,124.0
2560,NOR03,3972.0,"421200,421100","0.08,0.15",Ronald Mariano (D),3rd Norfolk,(D),230,S Franklin St @ King Rd,HOLBROOK,133.0,421100,106.0,70337.0,2.0,99.0
2561,MID32,5932.0,"335400,337102,336100","0.10,0.03,0.68",Paul A. Brodeur (D),32nd Middlesex,(D),131,Franklin St @ Apthorp Rd,MELROSE,178.0,336100,727.0,107500.0,2.0,91.0
2562,PLYM03,111855.0,500104,0.47,Joan Meschino (D),3rd Plymouth,(D),,Nantasket Ave from Water St to Kenberma St (FLAG),HULL,142.0,500104,184.0,85081.0,2.0,114.0
2563,ESS10,7232.0,"206900,206800,206700,206600,206500,206400,206300,206200","0.28,0.80,0.68,0.33,0.63,0.13,0.61,0.38",Daniel H. Cahill (D),10th Essex,(D),"456,436,459,455",Union St @ Shorey St,LYNN,163.0,206800,2317.0,42560.0,2.0,34.0
2564,MID27,2519.0,"351300,351100,351000,350300,350200,353600,351204,351404","0.41,1.00,0.51,0.19,0.31,0.02,0.84,0.01",Denise Provost (D),27th Middlesex,(D),85,Avon St @ Central St,SOMERVILLE,274.0,351100,7095.0,94381.0,2.0,86.0
2565,NOR01,3164.0,"417502,417501,417400,417300,417200","0.97,0.90,0.00,0.04,0.06",Bruce J. Ayers (D),1st Norfolk,(D),211,E Squantum St @ Faxon Rd,QUINCY,243.0,417502,2173.0,83997.0,2.0,97.0
2566,NOR08,98618.0,"411200,411100,411302,411301","0.03,0.04,0.04,0.03",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",Main St @ Stone St,WALPOLE,307.0,411302,59.0,112621.0,2.0,104.0
2567,SUFF01,4722.0,"051101,160502,051000,981300,050901,160101","0.07,0.20,0.86,0.01,0.33,0.39",Adrian C. Madaro (D),1st Suffolk,(D),"459,450",McClellan Highway opp Addison St,BOSTON,35.0,51000,2719.0,55586.0,2.0,124.0
2568,MID26,2395.0,"351500,351300,351100,350200,351404,351403,350104,350103","0.06,0.95,0.07,0.54,0.94,0.74,0.41,0.00",Mike Connolly (D),26th Middlesex,(D),80,Pearl St @ McGrath Hwy,SOMERVILLE,274.0,351403,5241.0,70127.0,2.0,85.0
2569,MID29,2154.0,"354900,354600,354400,354300,354200","0.13,0.54,0.91,0.37,0.06",Jonathan Hecht (D),29th Middlesex,(D),"74,78",Concord Ave opp New St,CAMBRIDGE,49.0,354400,1775.0,120259.0,2.0,88.0
2570,ESS11,6695.0,"206000,205900,205800,205700,205600,205500,205400","0.01,0.54,0.15,0.58,0.42,0.00,0.02",Peter L. Capano (D),11th Essex,(D),"429,426",Holyoke St opp Gardiner St,LYNN,163.0,205700,514.0,68467.0,2.0,35.0
2571,SUFF12,530.0,"100500,100400,100300,101102,101101,101002,100900,100200,100100","0.05,0.25,0.95,0.53,0.00,0.51,0.11,0.94,0.03",Daniel Cullinane (D),12th Suffolk,(D),"21,26",Morton St @ W Selden St,BOSTON,35.0,100300,2973.0,48858.0,2.0,135.0
2572,MID30,9119.0,"338300,338200,333300,333200,333400","0.02,0.18,0.74,0.01,0.02",Richard M. Haggerty (D),30th Middlesex,(D),134,Main St @ Vining Ct,WOBURN,347.0,333300,294.0,80838.0,2.0,89.0
2573,NOR08,86618.0,"411200,411100,411302,411301","0.03,0.04,0.04,0.03",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",Main St @ Glenwood St,WALPOLE,307.0,411302,59.0,112621.0,2.0,104.0
2574,MID10,78602.0,"357700,370101,369100,369000,368901","0.02,0.06,0.47,0.24,0.00",John J. Lawn (D),10th Middlesex,(D),554,Waverley Oaks Rd opp Parkview Rd,WALTHAM,308.0,369100,189.0,101096.0,2.0,69.0
2575,SUFF11,6433.0,"140400,110502,110401,110301,981100,110403,110201","0.12,0.15,0.60,0.33,0.04,0.68,1.00",Elizabeth A. Malia (D),11th Suffolk,(D),"27,14,30",Cummins Hwy @ Rowe St,BOSTON,35.0,110401,1787.0,62763.0,2.0,134.0
2576,SUFF10,844.0,"130402,130300,130200,130100,130404","0.13,0.52,0.44,0.04,0.14",Edward F. Coppinger (D),10th Suffolk,(D),"37,38",LaGrange St @ Centre St,BOSTON,35.0,130300,657.0,104877.0,2.0,133.0
2577,MID10,78630.0,"357700,370101,369100,369000,368901","0.02,0.06,0.47,0.24,0.00",John J. Lawn (D),10th Middlesex,(D),554,Waverley Oaks Rd @ Parkview Rd,WALTHAM,308.0,369100,189.0,101096.0,2.0,69.0
2578,ESS11,6751.0,"206000,205900,205800,205700,205600,205500,205400","0.01,0.55,0.15,0.58,0.42,0.00,0.02",Peter L. Capano (D),11th Essex,(D),429,Holyoke St @ Gardiner St,LYNN,163.0,205700,518.0,68499.0,2.0,35.0
2579,MID09,17005.0,"368200,367100","0.23,0.03",Thomas M. Stanley (D),9th Middlesex,(D),170,Bear Hill Rd opp Second Ave,WALTHAM,308.0,368200,69.0,123666.0,2.0,68.0
2580,ESS11,6704.0,"208300,205700,205600,205400","0.10,0.05,0.81,0.01",Peter L. Capano (D),11th Essex,(D),429,Kings Hill Dr @ Kingswood Circle,LYNN,163.0,205600,138.0,48817.0,2.0,35.0
2581,NOR12,87618.0,"411200,411100,411302,411301","0.02,0.03,0.07,0.03",John H. Rogers (D),12th Norfolk,(D),70A,Walpole Station Elm St Lot,WALPOLE,307.0,411301,55.0,111063.0,2.0,108.0
2582,MID26,2391.0,"351500,351300,351100,350200,351204,351404,351403,350104","0.04,0.97,0.10,0.58,0.01,0.90,0.70,0.40",Mike Connolly (D),26th Middlesex,(D),80,Pearl St @ McGrath Hwy,SOMERVILLE,274.0,351404,5281.0,70794.0,2.0,85.0
2583,PLYM03,111206.0,500104,0.47,Joan Meschino (D),3rd Plymouth,(D),,Nantasket Ave from Kenberma St to Bay St (FLAG),HULL,142.0,500104,184.0,85081.0,2.0,114.0
2584,ESS11,6741.0,"208300,205700,205600,205400","0.10,0.05,0.81,0.01",Peter L. Capano (D),11th Essex,(D),429,Kings Hill Dr @ Kingswood Ln,LYNN,163.0,205600,138.0,48817.0,2.0,35.0
2585,MID26,2713.0,"351500,350200,351404,351403,350104,350103,040600","0.10,0.03,0.63,1.00,0.28,0.46,0.00",Mike Connolly (D),26th Middlesex,(D),"90,101,89",Broadway @ Lincoln St,SOMERVILLE,274.0,350104,2951.0,72965.0,2.0,85.0
2586,ESS10,6679.0,"207200,207100,207000,206800,206200,206100,206000,205900,205800,205500,205200","0.01,0.03,0.25,0.01,0.43,0.93,0.96,0.43,0.02,0.46,0.02",Daniel H. Cahill (D),10th Essex,(D),429,Franklin St. @ Western Ave,LYNN,163.0,206100,1789.0,44667.0,2.0,34.0
2587,SUFF12,3379.0,"416400,100800,100700","0.04,0.51,0.67",Daniel Cullinane (D),12th Suffolk,(D),"202,215",Granite Ave @ Milton St,BOSTON,35.0,100700,990.0,88874.0,2.0,135.0
2588,MID24,2133.0,"357800,357700,357600,357500,370202,370101,369100","0.04,0.35,0.94,0.08,0.03,0.13,0.05",David M. Rogers (D),24th Middlesex,(D),73,Trapelo Rd @ Waverley St,BELMONT,26.0,357700,618.0,90813.0,2.0,83.0
2589,ESS10,4531.0,"207200,207100,207000,206800,206200,206100,206000,205900,205800,205500,205200","0.01,0.03,0.24,0.01,0.41,0.92,0.96,0.45,0.03,0.46,0.02",Daniel H. Cahill (D),10th Essex,(D),"424,450,434",Western Ave @ Franklin St,LYNN,163.0,206000,1781.0,44946.0,2.0,34.0
2590,MID27,2664.0,"351300,351100,350300,350200,351204,351404,351403,350104","0.86,0.83,0.07,0.84,0.47,0.28,0.06,0.01",Denise Provost (D),27th Middlesex,(D),"90,88",Highland Ave @ School St,SOMERVILLE,274.0,351300,5817.0,86030.0,2.0,86.0
2591,NOR12,87619.0,"411200,411100,411302,411301","0.02,0.03,0.07,0.03",John H. Rogers (D),12th Norfolk,(D),70A,Walpole Station Elm St Lot,WALPOLE,307.0,411301,55.0,111063.0,2.0,108.0
2592,MID27,2684.0,"351300,351100,350300,350200,351204,351404,351403,350104","0.84,0.86,0.08,0.84,0.47,0.26,0.05,0.01",Denise Provost (D),27th Middlesex,(D),"90,88",Highland Ave @ School St,SOMERVILLE,274.0,351100,5829.0,86475.0,2.0,86.0
2593,ESS10,6682.0,"207200,207100,207000,206200,206100,206000,205900,205800,205700,205500,205200","0.01,0.11,0.13,0.11,0.73,1.00,0.71,0.12,0.02,0.47,0.01",Daniel H. Cahill (D),10th Essex,(D),429,Boston St @ Waverly St,LYNN,163.0,206000,1669.0,48886.0,2.0,34.0
2594,MID24,2134.0,"357800,357700,357600,370202,370101,369100","0.01,0.34,0.80,0.01,0.18,0.12",David M. Rogers (D),24th Middlesex,(D),73,Church St @ Lexington St,BELMONT,26.0,357700,597.0,89694.0,2.0,83.0
2595,SUFF11,6460.0,"140400,110502,110401,110301,981100,110403,110201","0.12,0.15,0.60,0.33,0.04,0.69,1.00",Elizabeth A. Malia (D),11th Suffolk,(D),"27,14,30",Cummins Hwy @ Rowe St,BOSTON,35.0,110401,1794.0,62840.0,2.0,134.0
2596,NOR08,85618.0,"411200,411100,411302,411301","0.04,0.04,0.04,0.03",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",935 East St,WALPOLE,307.0,411200,65.0,113068.0,2.0,104.0
2597,SUFF10,5211.0,"110607,130300,130200,110501,130404,980700","0.05,0.85,0.10,0.70,0.03,0.04",Edward F. Coppinger (D),10th Suffolk,(D),38,Park St opp Gertrude Rd,BOSTON,35.0,130300,904.0,101446.0,2.0,133.0
2598,MID26,23951.0,"351500,351300,351100,350200,351204,351404,351403,350104","0.02,0.97,0.15,0.63,0.03,0.86,0.65,0.39",Mike Connolly (D),26th Middlesex,(D),80,Pearl St @ Wesley St,SOMERVILLE,274.0,351404,5355.0,71788.0,2.0,85.0
2599,MID26,2718.0,"351500,350200,351404,351403,350104,350103,040600","0.09,0.04,0.63,1.00,0.29,0.48,0.00",Mike Connolly (D),26th Middlesex,(D),"90,101,89",Broadway @ Austin St,SOMERVILLE,274.0,350104,2980.0,73234.0,2.0,85.0
2600,ESS08,4914.0,"206600,206500,202200,202101,202102","0.47,0.03,0.07,0.31,0.10",Lori A. Ehrlich (D),8th Essex,(D),"449,442",Humphrey St @ Monument Ave,SWAMPSCOTT,291.0,202200,443.0,77301.0,2.0,32.0
2601,SUFF10,781.0,"130402,130300,130200,130100,130404","0.12,0.53,0.44,0.04,0.14",Edward F. Coppinger (D),10th Suffolk,(D),"35,37,36,38,27",Centre St @ Lagrange St,BOSTON,35.0,130300,655.0,105239.0,2.0,133.0
2602,SUFF19,109829.0,"180500,170800,180200,180400,180101","0.04,0.05,0.07,0.10,0.99",Robert A. DeLeo (D),19th Suffolk,(D),712,Crest Ave @ Highland Ave,WINTHROP,346.0,180101,942.0,49484.0,2.0,142.0
2603,SUFF19,109873.0,"180500,170800,180200,180400,180101","0.04,0.05,0.07,0.10,0.99",Robert A. DeLeo (D),19th Suffolk,(D),712,Revere St @ Crest Ave,WINTHROP,346.0,180101,942.0,49484.0,2.0,142.0
2604,NOR08,97618.0,"411200,411100,411302,411301","0.04,0.04,0.04,0.03",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",East St @ Main St,WALPOLE,307.0,411200,65.0,113068.0,2.0,104.0
2605,SUFF06,10423.0,"140400,110401,101001,110301,981100,110403,110201","0.15,0.41,0.00,0.52,0.16,0.33,1.00",Russell E. Holmes (D),6th Suffolk,(D),14,American Legion Hwy @ Stella Rd,BOSTON,35.0,110201,1378.0,57950.0,2.0,129.0
2606,MID29,2181.0,"354900,354600,354400,354300,354200","0.16,0.54,0.86,0.37,0.03",Jonathan Hecht (D),29th Middlesex,(D),"74,78",Concord Ave @ New St,CAMBRIDGE,49.0,354400,1801.0,118042.0,2.0,88.0
2607,SUFF02,55012.0,"351500,351404,351403,350104,350103,040600,040401,342400","0.00,0.03,0.37,0.06,0.31,0.00,0.01,0.04",Daniel Joseph Ryan (D),2nd Suffolk,(D),"104,109,105",Alford St @ MBTA Charlestown Garage,BOSTON,35.0,40600,869.0,80852.0,2.0,125.0
2608,SUFF06,36500.0,"140400,110401,101001,110301,981100,110403,110201","0.15,0.40,0.00,0.53,0.17,0.31,1.00",Russell E. Holmes (D),6th Suffolk,(D),14,American Legion Hwy @ Stella Rd,BOSTON,35.0,110201,1361.0,57743.0,2.0,129.0
2609,SUFF01,15880.0,"981600,051101,051000,981502","0.31,0.91,0.22,0.10",Adrian C. Madaro (D),1st Suffolk,(D),"713,712",Orient Heights South Busway,BOSTON,35.0,51101,2413.0,41832.0,1.0,124.0
2610,NOR08,96618.0,"411200,411100,411302,411301","0.06,0.05,0.02,0.03",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",East St @ School St,WALPOLE,307.0,411200,77.0,114364.0,2.0,104.0
2611,MID26,2749.0,"351500,351300,350200,351404,351403,350104,350103,040600","0.07,0.42,0.38,1.00,1.00,0.46,0.25,0.00",Mike Connolly (D),26th Middlesex,(D),90,Cross St @ Otis St,SOMERVILLE,274.0,351403,4687.0,70811.0,2.0,85.0
2612,SUFF10,5261.0,"110607,130300,130200,110501,130404,980700","0.05,0.85,0.12,0.68,0.03,0.03",Edward F. Coppinger (D),10th Suffolk,(D),38,Park St @ Gertrude Rd,BOSTON,35.0,130300,904.0,102275.0,2.0,133.0
2613,MID26,2712.0,"351500,350200,351404,351403,350104,350103,040600","0.08,0.12,0.78,1.00,0.35,0.49,0.00",Mike Connolly (D),26th Middlesex,(D),"90,101,89",Broadway @ Franklin St,SOMERVILLE,274.0,351403,3355.0,73144.0,2.0,85.0
2614,MID26,2746.0,"351500,351300,350200,351404,351403,350104,350103,040600","0.06,0.41,0.38,1.00,1.00,0.46,0.26,0.00",Mike Connolly (D),26th Middlesex,(D),90,Cross St @ Ellsworth St,SOMERVILLE,274.0,351403,4667.0,70900.0,2.0,85.0
2615,MID27,2431.0,"354800,354700,354500,351100,351000,350900,354000,353600,351204,355000","0.10,0.86,0.59,0.19,0.90,0.40,0.36,0.42,0.14,0.01",Denise Provost (D),27th Middlesex,(D),83,Somerville Ave opp Mossland St,SOMERVILLE,274.0,351000,7662.0,114705.0,2.0,86.0
2616,SUFF10,67120.0,"402101,130402,130100","0.04,0.28,0.28",Edward F. Coppinger (D),10th Suffolk,(D),"27,36",Millennium Park,BOSTON,35.0,130100,392.0,88655.0,2.0,133.0
2617,MID24,2099.0,"357800,357700,357600,370202,370101,369100","0.02,0.36,0.80,0.00,0.15,0.10",David M. Rogers (D),24th Middlesex,(D),"73,554",Trapelo Rd @ Church St,BELMONT,26.0,357700,575.0,89245.0,2.0,83.0
2618,SUFF12,529.0,"100500,100400,100300,101102,101101,101002,100900,100200,100100","0.01,0.10,0.94,0.63,0.23,0.49,0.05,0.97,0.10",Daniel Cullinane (D),12th Suffolk,(D),"21,26",Morton St opp Evans St,BOSTON,35.0,100300,2961.0,47966.0,2.0,135.0
2619,NOR08,84618.0,"411200,411100,411302,411301","0.06,0.05,0.02,0.03",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",East St @ School St,WALPOLE,307.0,411200,77.0,114364.0,2.0,104.0
2620,MID26,2396.0,"351300,351100,350200,351204,351404,351403,350104","0.93,0.27,0.74,0.07,0.72,0.53,0.35",Mike Connolly (D),26th Middlesex,(D),80,Pearl St @ Walnut St,SOMERVILLE,274.0,351404,5394.0,74374.0,2.0,85.0
2621,MID09,8906.0,"368300,368200,368102,368902,368901","0.16,0.13,0.03,0.14,0.13",Thomas M. Stanley (D),9th Middlesex,(D),"34E,170,70A",Bacon St opp Clark Ln,WALTHAM,308.0,368300,278.0,85694.0,2.0,68.0
2622,SUFF12,10540.0,"100500,100400,100300,101102,101101,101002,100900,100200,100100","0.01,0.10,0.93,0.63,0.24,0.49,0.04,0.97,0.10",Daniel Cullinane (D),12th Suffolk,(D),"21,26",Morton St @ Evans St,BOSTON,35.0,100300,2952.0,47885.0,2.0,135.0
2623,NOR08,95618.0,"411200,411100,411302,411301","0.08,0.06,0.01,0.02",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",East St @ Diamond St,WALPOLE,307.0,411200,89.0,113897.0,2.0,104.0
2624,ESS10,6763.0,"207200,207100,207000,206200,206100,206000,205900,205800,205700,205500,205200","0.01,0.11,0.13,0.12,0.73,1.00,0.70,0.12,0.02,0.48,0.01",Daniel H. Cahill (D),10th Essex,(D),429,Boston St @ Strawberry Ave,LYNN,163.0,206000,1677.0,48826.0,2.0,34.0
2625,SUFF12,3376.0,"100800,100601,100500,100400,100900,100700","0.68,0.02,0.12,0.58,0.13,0.17",Daniel Cullinane (D),12th Suffolk,(D),215,Gallivan Blvd opp Huron Circle,BOSTON,35.0,100800,2119.0,72899.0,2.0,135.0
2626,NOR08,83618.0,"411200,411100,411302,411301","0.08,0.06,0.01,0.02",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",East St @ Hartshorn Ave,WALPOLE,307.0,411100,89.0,113897.0,2.0,104.0
2627,ESS09,7503.0,"208300,208200","0.22,0.11",Donald H. Wong (R),9th Essex,(R),430,Summer St @ Fiske Rd,SAUGUS,262.0,208300,83.0,75546.0,2.0,33.0
2628,ESS10,7308.0,"207200,207100,207000,206800,206200,206100,206000,205900,205800,205500,205200","0.01,0.02,0.23,0.01,0.43,0.92,0.95,0.44,0.02,0.47,0.03",Daniel H. Cahill (D),10th Essex,(D),"424,450,434",Western Ave @ Franklin St,LYNN,163.0,205500,1783.0,44923.0,2.0,34.0
2629,MID26,2390.0,"351300,351100,350300,350200,351204,351404,351403,350104","0.92,0.29,0.00,0.75,0.08,0.69,0.51,0.35",Mike Connolly (D),26th Middlesex,(D),80,Pearl St @ Walnut St,SOMERVILLE,274.0,351404,5395.0,74785.0,2.0,85.0
2630,NOR08,94618.0,"411200,411100,411302,411301","0.10,0.06,0.00,0.00",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",East St @ Eastover Rd,WALPOLE,307.0,411100,93.0,113059.0,2.0,104.0
2631,ESS08,4906.0,"202200,202101","0.50,0.03",Lori A. Ehrlich (D),8th Essex,(D),"449,442",Humphrey St @ Pleasant St,SWAMPSCOTT,291.0,202200,206.0,146210.0,3.0,32.0
2632,SUFF01,5881.0,"981600,051101,051000,981502","0.22,0.91,0.30,0.11",Adrian C. Madaro (D),1st Suffolk,(D),120,Bennington St @ Antrim St,BOSTON,35.0,51101,2507.0,44681.0,2.0,124.0
2633,MID26,2719.0,"351500,351300,350200,351404,351403,350104,350103,040600","0.06,0.00,0.14,0.81,1.00,0.37,0.51,0.00",Mike Connolly (D),26th Middlesex,(D),"90,101,89",Broadway @ Indiana Ave,SOMERVILLE,274.0,350104,3440.0,73292.0,2.0,85.0
2634,NOR03,3971.0,"421200,421100","0.08,0.15",Ronald Mariano (D),3rd Norfolk,(D),230,261 S Franklin St,HOLBROOK,133.0,421200,106.0,70337.0,2.0,99.0
2635,MID32,9195.0,"335400,336200,336100","0.08,0.40,0.35",Paul A. Brodeur (D),32nd Middlesex,(D),"136,137",Main St @ W Highland Ave,MELROSE,178.0,336100,661.0,119494.0,2.0,91.0
2636,SUFF01,5879.0,"981600,051101,051000,981502","0.29,0.92,0.24,0.12",Adrian C. Madaro (D),1st Suffolk,(D),120,Orient Heights Station @ Blue Line,BOSTON,35.0,51101,2460.0,42097.0,2.0,124.0
2637,ESS08,4819.0,"202200,202101","0.50,0.03",Lori A. Ehrlich (D),8th Essex,(D),"449,442",Humphrey St opp Pleasant St,SWAMPSCOTT,291.0,202200,206.0,146210.0,3.0,32.0
2638,MID27,2459.0,"354800,354700,354600,354500,351100,351000,350900,354000,353600,351204,355000","0.16,0.91,0.00,0.61,0.15,0.89,0.48,0.36,0.38,0.10,0.02",Denise Provost (D),27th Middlesex,(D),83,Somerville Ave @ Beacon Terr,SOMERVILLE,274.0,351000,7661.0,115926.0,2.0,86.0
2639,NOR08,82618.0,"411200,411100,411302,411301","0.10,0.06,0.00,0.00",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",777 East St opp. Eastover Rd.,WALPOLE,307.0,411100,93.0,113059.0,2.0,104.0
2640,MID32,5935.0,"335400,337102,336100","0.07,0.10,0.50",Paul A. Brodeur (D),32nd Middlesex,(D),131,Walton Pk @ South Ave,MELROSE,178.0,336100,557.0,106608.0,2.0,91.0
2641,MID09,1606.0,"368300,368200,368102,368902,368901","0.16,0.13,0.03,0.13,0.13",Thomas M. Stanley (D),9th Middlesex,(D),"34E,170,70A",Bacon St @ Clark Ln,WALTHAM,308.0,368300,272.0,85958.0,2.0,68.0
2642,NOR08,93618.0,"411200,411100","0.12,0.06",Louis L. Kafka (D),8th Norfolk,(D),"34E,70A",710 East St opp Kendall St,WALPOLE,307.0,411200,105.0,113755.0,2.0,104.0
2643,MID27,2665.0,"351300,351100,351000,350300,350200,351204,351404","0.64,1.00,0.11,0.22,0.78,0.48,0.11",Denise Provost (D),27th Middlesex,(D),"90,88",125 Highland Ave,SOMERVILLE,274.0,351100,6083.0,90280.0,2.0,86.0
2644,ESS11,6694.0,"206000,205900,205800,205700,205600,205500,205400","0.03,0.63,0.17,0.58,0.36,0.01,0.02",Peter L. Capano (D),11th Essex,(D),"429,426",Myrtle St @ Holyoke St,LYNN,163.0,205700,569.0,69237.0,2.0,35.0
2645,MID15,49816.0,"333100,333200","0.21,0.14",Michelle Ciccolo (D),15th Middlesex,(D),354,Lexington St @ Mayflower St,WOBURN,347.0,333100,56.0,86948.0,2.0,74.0
2646,SUFF01,5880.0,"981600,051101,051000,981502","0.35,0.91,0.20,0.15",Adrian C. Madaro (D),1st Suffolk,(D),"120,712,713",Orient Hts Station @ Blue Line,BOSTON,35.0,51101,2389.0,39332.0,1.0,124.0
2647,NOR12,81618.0,"411200,411100","0.12,0.06",John H. Rogers (D),12th Norfolk,(D),"34E,70A",East St @ Kendall St,WALPOLE,307.0,411200,105.0,113755.0,2.0,108.0
2648,SUFF01,5882.0,"981600,051101,051000,981502","0.08,0.82,0.57,0.08",Adrian C. Madaro (D),1st Suffolk,(D),120,Boardman St @ Saratoga St,BOSTON,35.0,51101,2611.0,50605.0,2.0,124.0
2649,SUFF19,109826.0,"180500,180200,180400,180101","0.20,0.27,0.55,0.62",Robert A. DeLeo (D),19th Suffolk,(D),712,Veterans Rd @ Shirley St,WINTHROP,346.0,180400,943.0,65128.0,2.0,142.0
2650,MID32,9235.0,"335400,336200,336100","0.08,0.40,0.34",Paul A. Brodeur (D),32nd Middlesex,(D),"136,137",Main St @ E Highland Ave,MELROSE,178.0,336100,651.0,119646.0,2.0,91.0
2651,NOR08,80618.0,"411200,411100","0.13,0.05",Louis L. Kafka (D),8th Norfolk,(D),70A,High Plain St opp Peach St,WALPOLE,307.0,411200,105.0,114683.0,2.0,104.0
2652,MID26,2778.0,"351500,351300,350200,351404,351403,350104,350103,040600","0.61,0.27,0.00,0.90,0.92,0.07,0.01,0.00",Mike Connolly (D),26th Middlesex,(D),"86,91,747",Washington St opp Myrtle St,SOMERVILLE,274.0,351404,3454.0,68138.0,2.0,85.0
2653,ESS10,7244.0,"207200,207000,206800,206200,206100,206000,205900,205500,205200","0.00,0.27,0.16,0.81,1.00,0.67,0.13,0.43,0.07",Daniel H. Cahill (D),10th Essex,(D),435,Washington St @ Laighton St,LYNN,163.0,205500,1924.0,41853.0,1.0,34.0
2654,MID26,12759.0,"351500,351300,350200,351404,351403,350104,350103,040600","0.61,0.24,0.00,0.90,0.92,0.08,0.01,0.00",Mike Connolly (D),26th Middlesex,(D),"86,91,747",Washington St @ Myrtle St - Cobble Hill Apt,SOMERVILLE,274.0,351404,3425.0,68113.0,2.0,85.0
2655,MID09,9525.0,"368300,368200","0.10,0.27",Thomas M. Stanley (D),9th Middlesex,(D),70,Main Shopping Center @ Marshall's,WALTHAM,308.0,368200,123.0,102496.0,2.0,68.0
2656,ESS11,6752.0,"206000,205900,205800,205700,205600,205500,205400","0.03,0.62,0.16,0.57,0.37,0.01,0.02",Peter L. Capano (D),11th Essex,(D),429,Holyoke St @ Myrtle St,LYNN,163.0,205700,558.0,68999.0,2.0,35.0
2657,SUFF19,109896.0,"170800,180200,981600,051101,180301,180400,180101","0.00,0.97,0.07,0.01,0.10,0.16,0.38",Robert A. DeLeo (D),19th Suffolk,(D),,Hermon St @ Main St,WINTHROP,346.0,180200,1087.0,66928.0,2.0,142.0
2658,ESS10,7230.0,"206900,206800,206700,206600,206500,206400,206300,206200","0.10,0.58,0.75,0.66,0.83,0.24,0.51,0.06",Daniel H. Cahill (D),10th Essex,(D),456,11 Olive St,LYNN,163.0,206500,2131.0,43761.0,2.0,34.0
2659,MID26,12616.0,"351500,351300,351100,351000,350200,353700,353600,351203,352900,351204","0.05,0.82,0.66,0.01,0.00,0.10,0.12,0.91,0.04,0.98",Mike Connolly (D),26th Middlesex,(D),87,Somerville Ave @ School St,SOMERVILLE,274.0,351204,7247.0,90508.0,2.0,85.0
